#wells,B4
#channel,2
#pathname,Z:/DATA/201112/20111205/201112051201_HCEC+LRHCL+TapYFP_Hoechst_subtracted/B4
#halo_size,8
#nuclear_channel,1
#segment_params.inequalities,Area<3000 Area>200 Solidity>.90 
#segment_params.threshold,800
mad_nucleus,median_nucleus,mean_nucleus,std_nucleus,max_nucleus,sum_nucleus,length_nucleus,mad_halo,median_halo,mean_halo,std_halo,max_halo,sum_halo,length_halo
15.691,421,419.93,19.697,474,2.6959e+005,642,14.555,394,395.25,18.248,461,3.4506e+005,873
380.42,1489.5,1325.7,446.76,1970,7.8749e+005,594,176.57,384,494.1,252.4,1497,4.0417e+005,818
332.04,1677,1526.1,425.05,2194,1.2346e+006,809,158.52,415.5,509.73,250.01,1697,4.7507e+005,932
25.061,448,447.07,31.312,541,2.7539e+005,616,18.923,392,394.94,24.146,489,3.3254e+005,842
222.99,972,875.36,255.12,1230,3.7903e+005,433,96.987,377,435.15,140.33,1000,3.1809e+005,731
22.918,410,406.05,27.584,477,1.7988e+005,443,19,376,379.13,23.301,458,2.851e+005,752
14.806,419,419.03,18.606,488,3.126e+005,746,13.375,401,400.37,17.053,456,3.6794e+005,919
252.59,1073.5,968.8,292.18,1395,3.7977e+005,392,93.5,410,463.12,139.66,1097,3.3206e+005,717
23.149,428,426.84,28.289,486,1.558e+005,365,16.322,383,385.22,20.695,467,2.5964e+005,674
14.11,409,408.55,17.52,465,3.5911e+005,879,13.141,397,396.55,16.484,456,3.9853e+005,1005
211.98,1046,969.38,259.36,1471,4.0908e+005,422,90.22,406,457.18,141.11,1099,3.3877e+005,741
18.527,417.5,415.35,22.919,479,1.9189e+005,462,15.366,381,383.19,19.918,463,2.8663e+005,748
17.036,441,441.69,21.429,511,3.8338e+005,868,15.823,404,404.43,19.864,476,3.8866e+005,961
15.283,431,430.8,19.522,515,1.2752e+006,2960,13.683,403,403.16,17.155,470,6.8174e+005,1691
16.339,410,408.84,20.449,484,2.7883e+005,682,16.169,373,374.32,20.043,453,3.294e+005,880
241.47,1060,951.58,277.54,1352,3.8253e+005,402,100.6,407,463.41,152.06,1127,3.2856e+005,709
1314.5,2160,2501.1,1507.3,5529,8.9789e+005,359,212.83,461,574.21,370.54,3098,4.0597e+005,707
18.826,427,426.5,23.562,501,2.0515e+005,481,14.267,393,393.45,18.323,468,2.9587e+005,752
18.142,434,433.94,23.159,492,3.2632e+005,752,14.898,396,397.1,18.96,464,3.6136e+005,910
533.61,1816,1585.3,608.04,2482,5.3423e+005,337,174.17,413,515.68,290.06,2100,3.7284e+005,723
218.39,1075,987.32,259.54,1461,4.0381e+005,409,81.955,410,455.77,133.12,1145,3.2906e+005,722
295.27,1399,1260.2,365.62,1839,7.8511e+005,623,186.37,401,517.78,259.36,1512,4.4685e+005,863
18.52,422,420.82,23.451,493,2.1841e+005,519,20.249,388,393.36,37.506,784,3.0485e+005,775
15.722,418,417.48,19.579,465,2.4214e+005,580,15.107,383,384.28,19.07,444,3.0896e+005,804
281.32,1343,1209.2,337.88,1682,6.542e+005,541,161.69,384,485.4,231.28,1473,3.8541e+005,794
14.154,416,415.22,17.731,468,3.3674e+005,811,13.777,403,402.71,17.142,460,3.8217e+005,949
25.358,438,433.66,31.261,497,2.1379e+005,493,21.26,375,378.89,26.751,472,2.872e+005,758
290.3,1173.5,1033.4,328.64,1476,3.8857e+005,376,105.4,403,462.44,166.46,1247,3.3111e+005,716
392.47,1279,1207.1,447.44,1887,6.5785e+005,545,120.23,381,452.09,186.73,1437,3.5987e+005,796
229.28,1085,981.72,274.53,1402,4.0938e+005,417,92.317,397,449.86,138.34,1064,3.239e+005,720
331.72,1531,1401.9,402.09,1978,6.785e+005,484,138.51,415,498.2,226.54,1678,3.8262e+005,768
17.736,404,402.64,22.071,461,2.0374e+005,506,15.668,375,376.01,19.771,442,2.9253e+005,778
257.47,1196,1088.1,311.21,1584,6.7027e+005,616,92.557,382.5,437.18,137.18,1084,3.6723e+005,840
275.83,1455,1350.7,363.56,1961,8.2255e+005,609,183.91,405,517.55,271.06,1685,4.3889e+005,848
446.96,1906,1740.2,553.83,2471,9.0318e+005,519,181.56,437.5,548.69,270.56,1703,4.3676e+005,796
43.096,478.5,469.7,51.009,573,1.7942e+005,382,22.469,393,398.74,28.735,512,2.8151e+005,706
16.949,407,406.55,21.029,469,3.4598e+005,851,13.824,372,373.06,17.416,439,3.5142e+005,942
436.46,1509,1350.6,491.39,2061,6.6316e+005,491,206.07,391,519.52,300.49,1855,3.9483e+005,760
18.452,422,420.53,22.968,487,3.8226e+005,909,16.711,385,386.24,21.099,458,3.7929e+005,982
14.16,421,422.13,17.607,479,2.3217e+005,550,15.314,392,392.16,18.818,455,3.2157e+005,820
17.925,407,406.87,22.234,465,2.3395e+005,575,14.539,368,368.6,18.457,436,2.9562e+005,802
503.07,1911,1719.3,600.97,2660,7.3929e+005,430,189.57,409,525.4,282.95,1841,3.8985e+005,742
21.027,403,402.59,26.086,478,2.2948e+005,570,14.505,360,361.72,18.624,430,2.872e+005,794
424.79,1610.5,1462.8,495.44,2131,7.6068e+005,520,125.78,418.5,491.34,202.2,1567,3.9405e+005,802
422.25,1812.5,1636.2,515.39,2299,7.6573e+005,468,168.72,422,523.83,258.06,1697,4.0283e+005,769
20.126,405,404.05,24.386,471,2.2061e+005,546,15.316,363,364.65,19.351,428,2.8588e+005,784
350.22,1446,1326.3,429.1,2083,7.2019e+005,543,111,416,479.17,183.44,1427,3.8238e+005,798
14.317,405,405.58,17.744,472,3.0297e+005,747,13.489,388,388.33,16.639,436,3.5416e+005,912
310.72,1454,1303,374.71,1936,6.4497e+005,495,143.81,395,482.8,211.23,1387,3.679e+005,762
270.9,1438,1310,346.32,1835,9.0257e+005,689,100.84,416,473.43,161.23,1316,4.2135e+005,890
20.658,407,403.85,26.012,475,2.6533e+005,657,16.798,355,357.94,21.405,425,3.0496e+005,852
332.96,1854,1693.2,435.67,2298,1.468e+006,867,164.22,418,518.23,254.59,1748,4.975e+005,960
17.539,399,397.59,21.712,456,2.2305e+005,561,14.778,368,368.63,18.543,432,2.9122e+005,790
17.067,430,428.83,21.635,491,3.9752e+005,927,15.097,396,396.52,18.855,457,4.0405e+005,1019
18.911,423,421.84,23.729,482,1.9573e+005,464,16.131,388,390.07,20.284,457,2.9021e+005,744
16.704,425,424.14,21.731,491,1.968e+005,464,15.35,390,390.79,19.179,461,2.8684e+005,734
17.889,425,422.74,22.704,483,2.6506e+005,627,14.448,388,389.05,18.296,452,3.2524e+005,836
14.28,415,414.1,17.82,479,3.9298e+005,949,14.423,388,388.71,17.706,448,3.8093e+005,980
17.264,426,425.07,21.798,489,3.7746e+005,888,15.507,388,389.71,19.455,467,3.8581e+005,990
18.051,415,412.77,22.716,483,5.7458e+005,1392,13.91,373,373.36,17.804,449,4.331e+005,1160
24.337,457,455.43,30.406,549,2.391e+005,525,15.428,391,392.24,20.096,469,3.0595e+005,780
17.006,421,420.77,21.721,505,2.0954e+005,498,16.003,388,389.18,19.91,449,2.9733e+005,764
18.113,399,398.56,22.253,473,2.9534e+005,741,14.332,361,362.07,18.471,441,3.4722e+005,959
14.669,410,411.31,18.176,475,3.5496e+005,863,14.24,388,389.19,17.658,446,3.9775e+005,1022
14.284,386,386.57,18.178,464,3.8271e+005,990,13.086,365,364.11,16.168,414,3.7175e+005,1021
15.693,418,416.78,19.813,473,2.7549e+005,661,13.621,385,385.22,17.43,442,3.336e+005,866
17.218,413,411.78,21.541,472,1.9395e+005,471,14.61,374,375.77,18.756,439,2.8821e+005,767
17.691,421,419.67,22.07,486,2.8832e+005,687,16.151,385,386.53,20.413,463,3.3705e+005,872
292.45,1547.5,1405.9,376.53,1943,1.0826e+006,770,166.33,410,511.26,256.84,1681,4.5809e+005,896
16.136,408,407.44,20.151,468,2.3387e+005,574,14.569,385,385.26,18.327,450,3.3557e+005,871
16.444,386,385.75,20.381,445,2.002e+005,519,19.739,356,360.73,25.992,465,2.756e+005,764
14.771,405,404.12,18.619,465,2.4167e+005,598,13.253,380,381.94,17.035,444,3.1663e+005,829
14.662,395,395.52,18.286,451,3.4529e+005,873,14.434,368,368.22,18.599,459,3.6122e+005,981
17.643,436,434.56,22.52,503,2.8377e+005,653,15.013,394,394.56,19.21,472,3.551e+005,900
324.78,1672,1538.2,416.93,2165,1.2275e+006,798,172.07,395,502.87,257.03,1632,4.6616e+005,927
13.701,411,410.62,17.365,472,2.5746e+005,627,14.08,388,388.23,17.742,466,3.4164e+005,880
16.718,417,417.23,20.994,479,2.0611e+005,494,13.887,388,387.95,17.227,442,2.9562e+005,762
19.194,429,426.7,24.029,493,2.0012e+005,469,13.813,388,388.29,17.477,449,2.951e+005,760
176.14,970,899.53,211.93,1209,3.922e+005,436,73.359,379,420.36,116.35,1044,3.1359e+005,746
199.52,1329,1251.6,265.49,1669,8.0475e+005,643,117.32,408,477.01,182.85,1417,4.2884e+005,899
15.029,415,414.52,18.786,487,6.1598e+005,1486,13.409,390,390.3,16.718,448,5.2769e+005,1352
209.51,1382,1297.7,275.02,1777,9.3568e+005,721,182.82,396,513.39,253.6,1493,4.6718e+005,910
16.186,426,424.17,20.517,496,2.6723e+005,630,14.334,386,387.23,17.984,455,3.2876e+005,849
14.318,369,368.91,17.758,421,1.8852e+005,511,13.192,348,347.3,16.643,397,2.6673e+005,768
15.509,407,409.08,19.231,462,2.1967e+005,537,12.921,382.5,383.41,16.053,430,3.1286e+005,816
15.367,410,409.04,19.16,468,2.3847e+005,583,13.681,382,382.89,17.255,439,3.2048e+005,837
333.56,1557,1433.5,418.18,2106,6.7805e+005,473,144.74,404,492.99,226.17,1754,3.727e+005,756
14.826,393,391.84,18.827,444,2.5078e+005,640,14.836,365,366.37,18.391,421,3.0885e+005,843
15.761,395.5,395.76,19.414,441,1.7255e+005,436,16.028,358,357.92,19.937,419,2.6593e+005,743
18.02,419,416.8,22.456,490,2.2174e+005,532,199.11,390,506.08,330.49,2018,3.998e+005,790
16.586,412,411.33,20.193,468,2.2335e+005,543,14.485,384,385.21,18.424,449,3.0894e+005,802
187.79,986,914.44,225.72,1257,3.9687e+005,434,71.363,396,433.69,107.74,916,3.2743e+005,755
17.664,420,420.42,22.219,494,2.0601e+005,490,15.939,385,385.58,19.783,443,2.9497e+005,765
14.887,410,410.37,18.418,460,2.2447e+005,547,14.184,382,383.99,17.858,449,3.1104e+005,810
14.206,379,379.47,17.37,428,1.9695e+005,519,12.785,356,357.01,15.914,410,2.7561e+005,772
12.791,370,370.69,15.827,416,2.2204e+005,599,12.276,354,355.02,15.384,408,2.9395e+005,828
301.45,1432,1323.6,371.24,1943,7.1477e+005,540,126.97,406,482,189.14,1454,3.8415e+005,797
300.73,1336,1187,356.5,1613,4.5461e+005,383,116.14,397,465.3,178.81,1317,3.2012e+005,688
264.87,1242,1157.4,324.06,1745,6.9446e+005,600,90.564,397,450.09,139.98,1140,3.6637e+005,814
18.051,411,410.13,22.3,462,2.1491e+005,524,14.562,382,383.39,18.456,450,3.0096e+005,785
17.042,405,402.87,21.18,460,1.8854e+005,468,16.476,360,362.5,21.044,437,2.7949e+005,771
15.093,376,375.2,19.244,437,1.6847e+005,449,13.442,346,347.15,16.814,403,2.5446e+005,733
15.101,407,406.45,18.926,485,2.3086e+005,568,13.495,384,384.81,16.695,440,3.167e+005,823
131.14,1044.5,988.17,176.67,1260,7.0555e+005,714,106.14,389,452.97,151.83,1047,4.1402e+005,914
13.785,401,401.95,17.441,461,2.5042e+005,623,13.399,381,381.55,16.788,443,3.2012e+005,839
13.87,400,399.24,17.132,444,3.4494e+005,864,12.599,380,380.96,16.146,433,3.7905e+005,995
249.25,1231,1120.1,303.67,1594,4.7381e+005,423,102.72,400,457.42,165.51,1202,3.2751e+005,716
17.05,420,419.05,21.542,485,2.221e+005,530,18.243,377,379,23.202,455,3.0775e+005,812
14.719,383,382.92,18.378,428,1.7806e+005,465,13.008,355,355.82,16.389,406,2.6615e+005,748
16.429,403,401.15,20.603,448,1.9656e+005,490,15.524,364,365.34,19.3,445,2.8058e+005,768
15.562,415,414.49,19.445,470,5.4216e+005,1308,14.093,386,387.17,17.712,451,4.3789e+005,1131
15.882,389,389.29,20.109,443,1.818e+005,467,13.591,361,362.46,17.392,429,2.7366e+005,755
14.839,395,394.92,18.385,458,2.6025e+005,659,14.659,378,378.24,18.065,443,3.5554e+005,940
14.038,406,406.81,17.303,455,2.152e+005,529,22.11,385.5,392.13,43.865,828,3.1135e+005,794
420.21,2019,1845.4,538.99,2753,9.6145e+005,521,200.42,407,529.59,323.81,2001,4.3214e+005,816
21.89,429,427.69,27.389,497,1.7664e+005,413,15.883,376,377.42,20.169,441,2.7174e+005,720
171.63,1231,1188.3,233.31,1726,1.628e+006,1370,149.33,420,510.93,212.19,1320,6.1056e+005,1195
15.679,393,391.47,19.25,435,1.8712e+005,478,12.982,364,364.51,16.165,433,2.7557e+005,756
17.576,399,397.27,22.059,464,2.8842e+005,726,13.265,361,361.47,16.693,427,3.2315e+005,894
595.73,2800,2516.3,763.72,4097,2.3352e+006,928,174.28,436,538.38,295.31,2321,5.2976e+005,984
268.55,1234.5,1122.8,320.68,1649,6.7816e+005,604,100.28,365,424.32,159.42,1319,3.5643e+005,840
15.275,406,403.31,19.078,464,1.9883e+005,493,12.781,376,377.27,16.537,445,3.0031e+005,796
15.001,407,406.12,19.272,483,2.5708e+005,633,13.215,374,374.4,16.796,428,3.2348e+005,864
27.793,446,441.62,35.235,539,2.1065e+005,477,18.129,381.5,383.74,22.637,457,2.9087e+005,758
15.561,396,396.22,19.371,452,1.8702e+005,472,13.848,374,374.15,17.28,436,2.7912e+005,746
16.646,408,407.6,20.875,467,3.5542e+005,872,14.488,374,374.86,18.309,442,3.8385e+005,1024
267.3,1436.5,1327.1,344.71,1941,5.4144e+005,408,105.49,395,456.81,181.01,1384,3.2799e+005,718
227.88,1182,1075.4,283.37,1472,6.6565e+005,619,96.875,391,448.3,154.59,1213,3.8016e+005,848
14.563,377,377.88,18.336,428,1.5871e+005,420,12.868,347,347.44,16.174,390,2.4669e+005,710
16.407,416,416.74,20.635,481,2.1045e+005,505,15.694,381,381.21,20.008,450,3.0192e+005,792
14.383,393,392.16,18.35,444,2.4628e+005,628,12.861,371,371.8,16.326,431,3.1975e+005,860
15.092,397,397.34,18.802,454,2.6542e+005,668,12.822,369,369.43,16.168,431,3.2067e+005,868
19.132,414,413.33,23.779,486,2.3394e+005,566,13.943,369,369.15,17.668,435,2.9753e+005,806
24.542,401,398.7,29.694,465,1.3038e+005,327,14.827,360,361.38,19.196,433,2.4213e+005,670
14.927,387,387.82,18.953,442,2.5751e+005,664,15.037,370,371.04,18.927,434,3.2392e+005,873
426.09,1574,1418.5,498.41,2288,5.1492e+005,363,139.95,430,509.73,231.31,1621,3.4356e+005,674
27.842,420,416.44,33.371,491,2.3404e+005,562,17.749,365,368.38,22.46,449,2.9323e+005,796
21.355,425,426.28,26.795,508,3.0777e+005,722,14.909,383,384.54,18.887,467,3.4724e+005,903
16.679,424,424.99,21.017,494,1.9974e+005,470,88.105,394,440.85,195.18,1717,3.3329e+005,756
22.926,398,396.43,27.693,476,1.4589e+005,368,16.242,363,364.27,20.367,427,2.5062e+005,688
268.57,1358,1248.7,335.37,1757,1.6982e+006,1360,110.23,398,464.8,161.88,1288,5.4335e+005,1169
20.465,433,432.37,25.857,498,1.7944e+005,415,18.257,388,390.4,22.391,458,2.8109e+005,720
324.84,1282.5,1148.6,375.79,1702,4.9389e+005,430,145.31,391,482.32,204.87,1338,3.521e+005,730
18.998,397,395.88,23.179,452,1.5835e+005,400,15.713,360,361.1,19.929,443,2.5638e+005,710
23.916,407,405.12,28.774,477,1.4463e+005,357,17.06,359,360.53,21.35,431,2.4877e+005,690
271.42,1314,1173.7,328.63,1616,8.9319e+005,761,142.68,362,452.68,203.89,1257,4.0696e+005,899
17.468,421,420.01,21.943,482,2.331e+005,555,16.338,386.5,388.01,20.437,458,3.0731e+005,792
441.07,1632,1467.9,508.67,2251,6.1797e+005,421,158.86,395,492.05,246.99,1695,3.528e+005,717
14.9,388,387.78,18.436,446,2.3383e+005,603,13.779,364,364.74,17.321,417,3.0456e+005,835
331.56,1333.5,1197.7,382.53,1733,6.1803e+005,516,152.96,405,497.16,233.74,1537,3.9922e+005,803
350.17,1433,1338.3,425.8,2074,6.7319e+005,503,152.68,413,504.06,236.95,1661,3.8913e+005,772
18.778,432,431.9,23.794,497,3.0881e+005,715,14.85,392,393.16,18.92,454,3.7389e+005,951
21.798,436,434,27.13,524,1.8445e+005,425,18.687,387,391.61,23.659,480,2.8235e+005,721
15.823,409,409.38,19.782,465,2.0305e+005,496,14.179,378,378.85,17.731,438,2.9172e+005,770
20.546,407,406.41,25.164,465,1.8573e+005,457,16.523,376,377.83,21.152,458,2.8186e+005,746
14.74,414,414.54,18.344,474,2.6448e+005,638,13.288,394,393.29,16.652,446,3.3665e+005,856
14.916,370,368.65,18.478,416,3.1262e+005,848,13.095,338,338.42,16.544,406,3.2285e+005,954
22.55,424,421.58,27.966,492,1.7664e+005,419,17.379,383,384.89,22.064,470,2.8444e+005,739
23.582,413,408.85,28.31,471,1.5005e+005,367,18.381,364,367.35,23.337,442,2.6192e+005,713
20.22,440,437.19,25.993,514,2.0198e+005,462,16.951,392,393.16,21.157,463,2.9172e+005,742
26.77,453,450.72,32.596,535,2.3753e+005,527,17.665,390,392.96,22.614,487,3.1044e+005,790
16.874,397,396.02,20.914,452,2.9068e+005,734,13.688,357,358.49,17.417,422,3.2157e+005,897
225.33,1158,1072.2,277.3,1504,5.6828e+005,530,106.96,394,456.42,160.74,1238,3.6148e+005,792
360.85,1835,1689.5,454.9,2362,1.0019e+006,593,181.99,416,529.63,268.06,1792,4.4065e+005,832
109.81,805,752.9,136.55,944,3.9602e+005,526,50.983,401,427.44,78.934,777,3.364e+005,787
18.522,431,431.14,23.132,513,1.8711e+005,434,15.143,391,391.06,18.686,457,2.9095e+005,744
20.989,446,445.07,25.996,513,2.6659e+005,599,15.864,393,395.42,20.177,482,3.2464e+005,821
326.69,1442.5,1280.8,389.1,1788,1.0041e+006,784,152.82,383,476.39,223.03,1458,4.3923e+005,922
24.908,434,430.82,30.535,509,1.6113e+005,374,19.428,381,385.11,24.725,484,2.6418e+005,686
17.561,425,426.42,21.977,485,2.1023e+005,493,15.078,388,389.56,19.311,464,3.0269e+005,777
19.946,420,418.52,25.062,481,1.9796e+005,473,16.596,377,378.04,20.767,449,2.8769e+005,761
21.129,447,445.02,26.581,520,2.8526e+005,641,16.38,395,396.25,20.721,485,3.3206e+005,838
215.96,1155,1050.1,268.24,1477,6.0698e+005,578,116.95,397,467.4,166.77,1141,3.8981e+005,834
19.804,431,428.56,25.192,482,1.8385e+005,429,15.939,387,387.88,19.658,442,2.8819e+005,743
14.134,367,367.15,18.094,423,3.7596e+005,1024,12.59,341,340.86,15.887,396,3.5961e+005,1055
251.61,1497,1388.8,338.41,1941,9.9301e+005,715,192.86,417,539.41,271.09,1622,4.7845e+005,887
25.271,403,401.28,30.999,471,1.2961e+005,323,14.852,360.5,361.33,19.229,441,2.3631e+005,654
407.41,1597.5,1440.2,487.08,2251,7.2873e+005,506,135.8,411,491.39,213.26,1500,3.7149e+005,756
18.703,430,428.7,22.994,494,2.3579e+005,550,15.531,385,387.19,19.531,458,3.0821e+005,796
18.007,432,431.51,22.334,487,2.5718e+005,596,16.675,398,398.63,20.923,472,3.3485e+005,840
18.774,434,432.12,23.276,499,1.8495e+005,428,15.656,390,391.13,19.51,466,2.9022e+005,742
20.167,391,389.16,25.217,453,2.6658e+005,685,14.055,344,346.62,18.03,421,3.0537e+005,881
13.748,389,388.8,17.225,454,8.4953e+005,2185,14.318,369,368.88,17.954,424,5.5774e+005,1512
19.675,393,392.13,24.049,463,1.7019e+005,434,15.158,356,357.23,18.915,422,2.7185e+005,761
16.423,425,423.63,20.726,482,1.9445e+005,459,16.076,386,387.6,19.476,456,2.907e+005,750
324.56,1517,1453.3,426.37,2398,8.4579e+005,582,156.53,419,515.42,231.16,1541,4.3038e+005,835
17.503,429,426.89,21.907,482,2.4674e+005,578,19.178,389,392.65,23.335,463,3.2315e+005,823
23.951,393,391.4,29.47,468,1.3973e+005,357,14.159,355,355.99,18.025,422,2.556e+005,718
435.47,1695.5,1487.4,510.7,2165,9.073e+005,610,187.8,383,501.07,275.02,1752,4.1288e+005,824
17.836,412,410.54,22.76,477,2.1923e+005,534,15.75,379,380.69,19.715,440,3.0493e+005,801
26.238,433,431.11,32.33,518,2.6384e+005,612,15.958,372,373.78,20.55,454,3.1173e+005,834
13.612,411,410.91,16.984,480,1.0437e+006,2540,14.468,401,401.54,17.941,455,6.3082e+005,1571
19.801,413,411.83,24.603,478,1.9562e+005,475,16.36,376,377.8,20.468,437,2.9053e+005,769
239.35,1490,1420.4,314.68,1970,1.2428e+006,875,207.29,429,565.67,275.22,1554,5.8037e+005,1026
14.011,386,386.21,17.606,439,3.0472e+005,789,13.207,372,372.15,16.492,425,3.4796e+005,935
23.043,407,402.46,27.588,457,1.8151e+005,451,19.268,368,370.36,23.575,435,2.7925e+005,754
20.661,415,411.56,25.552,487,2.4982e+005,607,17.454,375,377.26,22.093,452,3.1086e+005,824
496.74,2282,2053,616.36,2855,1.8621e+006,907,208.13,432,560.68,317.75,2147,5.405e+005,964
17.316,378,376.87,21.927,436,2.8944e+005,768,14.137,342,343.17,18.024,418,3.1091e+005,906
18.277,427,425.53,23.061,480,1.5872e+005,373,13.794,387,387.75,16.983,439,2.6445e+005,682
524.99,1987,1711.2,609.46,2510,7.8375e+005,458,262.39,409,578.12,368.39,1922,4.3879e+005,759
15.137,415,414.28,18.971,473,2.2869e+005,552,13.476,386,387.04,17.027,447,3.1544e+005,815
25.402,440,437.91,31.71,535,2.4041e+005,549,17.032,385,388.6,22.121,483,3.0933e+005,796
16.79,417,416.7,20.922,478,2.0918e+005,502,15.514,389,389.77,19.243,452,3.0012e+005,770
371.6,1668,1547.1,454.05,2209,8.5712e+005,554,207.11,403,531.73,299.45,1809,4.5038e+005,847
285.29,1476.5,1349.4,355.86,1882,7.4218e+005,550,164.01,377,477.66,232.75,1453,3.9168e+005,820
26.318,445,442.42,32.547,527,2.8492e+005,644,17.422,380,382.27,22.36,469,3.2187e+005,842
14.715,415,414.24,19.012,472,2.5061e+005,605,14.148,384,385.02,17.866,447,3.1841e+005,827
18.139,410,408.13,23.241,475,1.9754e+005,484,15.624,374,374.44,19.65,433,2.9319e+005,783
15.6,413,412.83,19.584,473,2.444e+005,592,15.21,389,389.37,19.009,455,3.2045e+005,823
401.13,1691,1547.5,493.68,2322,8.7276e+005,564,214.71,392,532.08,297.61,1747,4.2992e+005,808
366.62,1550.5,1394.7,436.75,1984,7.2803e+005,522,204.53,391,525.17,276.83,1556,4.0648e+005,774
22.019,398,393.54,26.955,459,1.6647e+005,423,16.574,358,361.91,21.056,433,2.6854e+005,742
22.162,437,435.16,28.044,509,1.4404e+005,331,15.69,383,385.73,20.306,470,2.6924e+005,698
17.525,389,387.24,21.984,446,1.3282e+005,343,174.73,360,463.11,271.52,1719,3.0889e+005,667
17.075,377,375.01,21.353,429,2.6888e+005,717,14.465,341,342.36,18.295,406,3.0402e+005,888
19.829,435,433.89,24.511,504,2.2432e+005,517,15.832,389,389.05,19.765,458,3.0735e+005,790
15.779,418,417.22,19.849,474,2.3156e+005,555,15.818,389,391.01,19.853,461,3.1906e+005,816
501.88,1724,1550.3,584.89,2486,7.8135e+005,504,220.9,409,550.81,311.23,2000,4.401e+005,799
15.469,422,421.52,19.4,477,2.0486e+005,486,14.089,384,384.54,17.652,444,3.0302e+005,788
384.21,1491,1416.2,454.87,2190,5.6507e+005,399,107.26,403,468.3,158.12,1209,3.353e+005,716
17.845,425,424.91,22.294,514,2.0778e+005,489,16.044,382.5,383.64,19.964,461,2.9617e+005,772
19.953,416,415.91,24.767,481,1.8217e+005,438,14.615,375,376.25,18.542,439,2.8558e+005,759
23.247,439,437.78,29,510,1.7249e+005,394,17.516,386,389.37,22.995,493,2.6945e+005,692
15.685,418,418.59,19.571,484,2.1767e+005,520,13.094,389,389.8,16.755,446,3.1301e+005,803
19.328,387,385.97,24.392,461,2.4239e+005,628,13.515,347,348.1,17.009,408,2.9032e+005,834
356.42,1648,1491.1,439.38,2146,9.036e+005,606,217.91,396,537.01,296,1652,4.4196e+005,823
331.93,1574.5,1444,408.27,2106,7.1625e+005,496,103.21,408,466.21,165.46,1379,3.6085e+005,774
15.874,429,428.54,19.961,486,2.1298e+005,497,13.991,392,392.97,17.401,465,2.9787e+005,758
21.64,420.5,416.34,27.396,485,2.6562e+005,638,17.116,366,367.5,21.616,444,3.1385e+005,854
31.176,470.5,463.95,38.282,555,2.4125e+005,520,20.492,387,390.16,25.913,496,3.0003e+005,769
336.72,1501.5,1376.7,411.1,2006,7.7372e+005,562,95.419,412,465.57,163.98,1440,3.8037e+005,817
17.154,429,429.38,21.778,496,1.8463e+005,430,15.167,390,390.48,19.026,457,2.913e+005,746
178.66,781,767.17,209.75,1157,2.8539e+005,372,53.345,380,408.36,74.613,745,2.8014e+005,686
15.85,375,374.75,19.76,433,1.6527e+005,441,13.91,348.5,349.14,17.743,414,2.5418e+005,728
15.507,406,405.73,19.494,475,2.6129e+005,644,16.112,380,381.35,20.014,447,3.4131e+005,895
108.14,784,742.24,136.1,1005,5.3442e+005,720,42.995,388,409.35,68.315,770,3.7332e+005,912
311.32,1684,1539.4,398.95,2083,1.4578e+006,947,200.91,409,535.07,289,1851,5.2169e+005,975
15.791,416,415.21,19.943,475,2.1093e+005,508,13.987,383,383.97,17.62,439,2.9489e+005,768
16.295,427,426.4,20.194,494,1.9358e+005,454,15.286,387,387.86,18.949,443,2.8546e+005,736
19.859,407.5,405.67,24.568,465,2.8965e+005,714,14.226,357,358.39,18.074,424,3.1754e+005,886
293.62,1501,1438.9,388.78,2254,3.5181e+006,2445,150.03,391,483.15,213.01,1426,7.4936e+005,1551
16.743,409,407.81,20.876,467,2.2797e+005,559,14.473,377,377.89,18.161,439,3.0534e+005,808
14.455,386,385.31,18.241,436,3.7645e+005,977,13.795,364,364.63,17.269,420,3.712e+005,1018
16.124,411,410.39,19.952,480,2.093e+005,510,13.321,381,381.67,16.665,454,2.9999e+005,786
19.588,405,402.1,24.358,476,1.8859e+005,469,15.558,361,361.75,19.678,425,2.7276e+005,754
284.39,1747,1665.6,375.34,2361,1.3708e+006,823,234.26,441,586.07,342.97,2059,5.4914e+005,937
24.088,426,422.81,29.401,494,2.3297e+005,551,17.609,370,372.08,22.786,447,3.0213e+005,812
57.583,476,486.1,69.282,672,1.5458e+005,318,21.341,402,403.31,26.494,495,2.7385e+005,679
19.86,420,419.29,24.613,495,1.8281e+005,436,16.077,381,383.31,20.427,466,2.8212e+005,736
18.195,409,409.26,22.591,485,3.1063e+005,759,13.558,369,369.87,16.848,417,3.3659e+005,910
260.49,1342,1226,318.79,1704,4.7446e+005,387,88.822,401,451.31,147.01,1306,3.1863e+005,706
16.083,392,391.87,20.214,457,1.8457e+005,471,14.235,359,359.78,18.147,426,2.7271e+005,758
292.44,1412.5,1282.1,356.89,1768,5.4619e+005,426,115.06,402,469.49,182.13,1378,3.3991e+005,724
271.51,1325,1233.3,334.73,1863,6.5117e+005,528,107.85,398,461.84,160.4,1337,3.6762e+005,796
93.001,746,707.64,117.64,897,5.095e+005,720,38.65,388,406.18,62.091,731,3.6394e+005,896
16.349,412,411.65,20.387,471,1.9183e+005,466,14.192,382,382.8,17.774,445,2.959e+005,773
134.99,722,690.52,154.62,946,2.838e+005,411,53.777,383,409,83.315,795,2.9243e+005,715
