#wells,B4
#channel,3
#pathname,Z:/DATA/201112/20111205/201112051201_HCEC+LRHCL+TapYFP_Hoechst_subtracted/B4
#halo_size,8
#nuclear_channel,1
#segment_params.inequalities,Area<3000 Area>200 Solidity>.90 
#segment_params.threshold,800
mad_nucleus,median_nucleus,mean_nucleus,std_nucleus,max_nucleus,sum_nucleus,length_nucleus,mad_halo,median_halo,mean_halo,std_halo,max_halo,sum_halo,length_halo
103.87,1591,1580,131.11,1888,8.8163e+005,558,191.62,1259,1261.8,240.9,1773,1.007e+006,798
100.24,1190,1180.5,121.26,1526,6.9062e+005,585,160.8,989,962.93,200.58,1416,8.0501e+005,836
54.84,105,120.45,75.592,506,56852,472,201.3,118,235.49,250.5,922,1.9028e+005,808
70.066,1098,1087.7,88.694,1368,6.1889e+005,569,207.3,888,800.04,273.85,1203,6.4323e+005,804
100.07,1053.5,1032.2,122.3,1289,5.4088e+005,524,214.45,874,930.53,338.84,3023,7.3884e+005,794
83.869,1195,1192.8,104.22,1461,7.6575e+005,642,99.69,959.5,979.29,124.74,1317,8.1673e+005,834
272.51,2850,2798.3,368.42,3418,1.3376e+006,478,667.72,1814,1808,760.8,3150,1.3668e+006,756
219.03,2476,2392.8,267.68,2837,1.6343e+006,683,260.96,1894,1843.2,308.3,2475,1.6146e+006,876
26.127,50,52.284,31.693,162,28495,545,51.153,53,75.405,71.717,440,54593,724
119.24,1064,1053,144.74,1380,8.5606e+005,813,111.31,790,795.2,134.11,1169,7.5067e+005,944
170.36,2078.5,2043,208.61,2460,1.1236e+006,550,453.65,1376.5,1357.4,526.32,2319,1.1158e+006,822
151.11,2500,2483.2,192.13,2962,1.7507e+006,705,248.27,2076,2093.4,305.93,2915,1.8757e+006,896
209.01,2118,2053.4,267.45,2508,1.0021e+006,488,523.52,1267,1256.8,605.09,2282,9.5639e+005,761
159.22,1968,1938.5,202.34,2383,1.3278e+006,685,277.37,1690.5,1584.7,363.83,2654,1.3787e+006,870
35.634,111,111.98,44.371,232,71333,637,42.956,125,129.05,57.537,465,1.1189e+005,867
128.83,1082.5,1071.9,175.53,1645,6.3669e+005,594,320.38,1068,1052.2,391.49,1966,8.8071e+005,837
128.45,1115,1115.8,161.75,1521,6.1703e+005,553,147.99,900.5,904.74,185.99,1446,7.2379e+005,800
168.91,2736,2717.8,208.64,3134,1.1795e+006,434,559.25,2234,1957.4,699.33,2916,1.4602e+006,746
89.375,1034,1024.7,110.28,1305,6.6296e+005,647,114.07,784,778.29,144.48,1154,7.4482e+005,957
158.43,2252,2261,195.41,2729,1.6686e+006,738,241.16,1955.5,1859.3,313.39,2335,1.6808e+006,904
207.51,1599.5,1639.6,247.47,2245,8.9524e+005,546,269.28,1758,1800.6,315.91,2670,1.5089e+006,838
110.36,1848,1830.9,137.59,2254,1.093e+006,597,154.25,1498,1501.1,193.04,1985,1.2459e+006,830
195.53,2318,2305.3,233.61,2862,2.6418e+006,1146,384.54,2005,2008.9,492.22,3300,2.1576e+006,1074
162.27,1987,1978.2,212.86,3154,4.9119e+006,2483,419.49,1771.5,1920.8,549.93,4089,3.2768e+006,1706
93.038,1673,1654.4,115.31,1925,2.308e+006,1395,101.32,1600,1595.7,131.18,1987,1.8798e+006,1178
215.92,2386,2325.7,263.36,2786,1.3605e+006,585,491.01,1656.5,1548.4,596.86,2617,1.3935e+006,900
203.5,2399,2360.6,249.49,2818,1.5013e+006,636,397.36,1710,1683,480.45,2931,1.4423e+006,857
250.57,1991.5,1964.3,304.6,3356,3.9521e+006,2012,439.49,1793.5,1830.9,516,3592,2.5047e+006,1368
148.87,1784,1740.6,197.55,2124,6.179e+005,355,486.35,1076,1071.2,566.75,2019,7.1877e+005,671
303.03,2994,2941.7,401.61,4385,2.2887e+006,778,574.35,2355.5,2409.4,736.14,5043,2.207e+006,916
33.415,69,72.884,42.788,310,34547,474,83.1,81,119.29,132.89,845,83504,700
30.734,61,66.369,37.261,185,40684,613,130.29,82,152.34,251.22,1884,1.2431e+005,816
182.3,2183,2148.2,257.25,2569,1.3856e+006,645,535.05,1989.5,1682.8,617.25,2412,1.4371e+006,854
202.11,2364,2325.9,246.6,2818,1.3653e+006,587,391.98,1867,1751.2,473.56,2628,1.4587e+006,833
153.98,1480.5,1464.7,191.68,1900,9.4327e+005,644,203.18,1197,1209.2,248.61,1879,1.0472e+006,866
147.92,1760,1731.8,176.51,2055,7.6718e+005,443,353.47,1404,1286.9,422.69,1967,9.6006e+005,746
121.49,1338.5,1314.2,154.06,1621,9.7515e+005,742,208.36,1148.5,1094.1,266.67,1838,9.9563e+005,910
376.65,3998.5,3929.6,522.58,4819,3.1594e+006,804,710.95,2924.5,2825.3,810.14,4305,2.6501e+006,938
78.706,1633,1624.8,102.36,1943,1.0431e+006,642,380.98,1614,1786.1,592.32,4068,1.6164e+006,905
191.87,2255,2245.1,239.12,2734,1.2505e+006,557,363.76,1493,1526.5,428.15,2484,1.2471e+006,817
281.74,2511,2407.3,337.22,2929,1.4516e+006,603,496.25,2107.5,1930.2,562.87,2883,1.606e+006,832
769.65,3806,3542.7,925.98,5546,9.6398e+006,2721,1621.8,2435.5,2697,1861.3,7616,4.2559e+006,1578
176.26,2353,2324.6,217.67,2778,1.3111e+006,564,312.4,1768,1700,431.45,2334,1.4076e+006,828
276.45,3852.5,3811,332.29,4497,2.7439e+006,720,419.83,2925.5,2885.9,523.15,4056,2.7532e+006,954
162.58,2118,2083.2,198.59,2484,2.2311e+006,1071,196.59,1694,1676.6,237.41,2229,1.8091e+006,1079
75.571,114,142.28,101.12,669,1.8098e+005,1272,222.36,262,351.82,308.44,1610,4.0424e+005,1149
93.918,1262.5,1250,118.08,1546,8.7998e+005,704,181.39,987,968.53,219.8,1421,8.8233e+005,911
104.93,1289.5,1282.9,131.92,1644,6.9533e+005,542,184.68,947.5,911.71,226.21,1346,7.2025e+005,790
254.08,1992.5,1950.1,314.47,2526,1.1662e+006,598,572.13,1109,1098.7,660.45,2446,9.35e+005,851
196.83,2122,2090,248.7,2584,2.9448e+006,1409,286.42,1587.5,1561.3,347.87,2416,1.858e+006,1190
298.61,3260,3181.7,377.07,3824,2.5231e+006,793,561.48,2371.5,2274.1,693.59,3356,2.1923e+006,964
138.49,1519,1498.3,188.88,1934,9.7842e+005,653,452.25,1182,1077.5,581.01,3053,9.5794e+005,889
72.8,682.5,677.65,88.223,891,5.5432e+005,818,129.86,552,560.07,174.19,1396,5.3207e+005,950
2879,9907.5,9815.1,3354.8,14700,3.6905e+006,376,3828.4,5176,6504.8,4568.5,14700,4.5469e+006,699
453.05,4202,4116.4,554.46,5045,2.7333e+006,664,721.69,2819,2859.3,849.12,4319,2.5791e+006,902
88.201,1075,1073.6,108.26,1355,6.721e+005,626,125.18,819.5,813.34,150.11,1158,6.8808e+005,846
199.01,2116,2040.7,246.43,2498,1.0999e+006,539,542.33,1341.5,1228,625.98,2273,1.002e+006,816
46.805,480,478.82,58.851,651,5.2e+005,1086,64.304,410.5,412.96,78.991,698,4.2948e+005,1040
272.83,3431,3364.4,354.24,4069,2.5536e+006,759,673.23,2507,2355.3,837.02,3694,2.214e+006,940
171.06,1129,1145.9,213.58,1671,2.372e+005,207,418.57,979,923.32,495.28,1839,5.8631e+005,635
240.63,2141,2117.1,289.7,3038,1.0903e+006,515,429.94,1469.5,1435.4,530.32,3471,1.1254e+006,784
31.645,101,100.75,39.557,224,1.3279e+005,1318,34.477,113,111.79,43.125,276,1.2957e+005,1159
64.429,574,575.78,81.215,935,7.1627e+005,1244,131.18,524,542.06,167.33,1144,6.1903e+005,1142
193.93,2101,2084.7,242.87,2618,2.2035e+006,1057,417.45,1718,1532.6,538.41,2385,1.6629e+006,1085
118.98,971.5,969.14,143.29,1318,6.3382e+005,654,189.82,731.5,679.7,230.04,1097,6.0222e+005,886
338.76,3292,3169.6,440.57,3855,2.1204e+006,669,703.14,2369,2220.7,842.84,3505,1.9608e+006,883
175.25,2249.5,2245.2,216.12,2751,1.3471e+006,600,345.46,1853.5,1701.1,446.82,2425,1.4561e+006,856
93.004,1108,1091.8,121.19,1346,6.8017e+005,623,250.79,871,761.4,296.38,1198,6.4414e+005,846
128.01,1186,1166.2,162.57,1574,6.2508e+005,536,166.49,833.5,847.85,199.53,1501,6.7998e+005,802
90.92,1146.5,1139.9,110.1,1419,6.6796e+005,586,200.71,851,833.01,260.58,1345,7.0723e+005,849
63.545,858,857.16,78.95,1095,5.5973e+005,653,114.14,689,670.25,145.84,1015,5.7574e+005,859
130.75,1494,1490.4,161.77,2057,1.2907e+006,866,199.55,1256,1302.8,247.77,2094,1.2767e+006,980
50.266,484,490.78,64.622,710,2.4392e+005,497,154.59,482,535.77,200.82,1291,4.1308e+005,771
116.4,1543.5,1519.4,143.88,1831,9.177e+005,604,197.7,1152,1160.9,232.34,1701,9.8328e+005,847
267.02,2200,2142.4,326.75,2754,1.4547e+006,679,517.41,1365.5,1405.3,594.94,2528,1.2311e+006,876
184.04,2334.5,2320.1,230.88,2812,2.2598e+006,974,202.59,1855,1816,253.26,2678,1.8414e+006,1014
125.46,1403,1436.5,162.47,1962,7.1394e+005,497,371.58,1511,1615.6,445.35,3088,1.2521e+006,775
29.827,67,68.733,36.399,190,22132,322,29.019,66,67.821,35.287,201,34792,513
99.818,1137,1123.5,132.34,1391,6.5164e+005,580,240,991.5,880.95,278.81,1366,7.259e+005,824
172.21,1985,1957.5,221.9,2424,1.012e+006,517,322.65,1725.5,1625.2,408.52,3038,1.2871e+006,792
122.42,169.5,201.24,147.48,608,1.0827e+005,538,162.17,150.5,229.17,202.55,809,1.8471e+005,806
105.04,1584,1591.4,139.83,2296,9.1186e+005,573,314.55,1286,1195.6,448.38,2491,9.6004e+005,803
616,2088,2316.9,1006.8,6770,1.4527e+006,627,1050.7,1307,1580.9,1423.7,6866,1.3216e+006,836
90.852,1179,1172.2,116.11,1445,7.6546e+005,653,261.51,1063.5,946.51,339.54,1605,8.0832e+005,854
32.83,97,98.406,40.473,207,58158,591,73.814,112,140.15,141.14,1077,1.1479e+005,819
277.78,2111.5,2034.3,343.71,2706,1.5461e+006,760,540.52,1650.5,1468.8,635.36,2408,1.3454e+006,916
94.18,612.5,596.72,116.73,828,4.01e+005,672,190.26,487,441.41,221.98,902,3.7829e+005,857
123.34,1455,1447,149.17,1822,1.0578e+006,731,134.99,1113.5,1126.3,173.85,1574,9.9562e+005,884
172.46,1992.5,1968.9,224.92,2398,1.1656e+006,592,433,1503,1431,528.01,2461,1.1591e+006,810
107.46,1978,1964.7,133.46,2294,1.1297e+006,575,202.41,1574,1548.2,249.13,2090,1.2696e+006,820
28.127,56,57.819,34.965,208,31338,542,30.862,60,63.257,37.698,206,52250,826
538.92,1999.5,2219.4,783.57,5466,1.7089e+006,770,594.44,1676.5,1745.3,958.23,5466,1.5918e+006,912
261.87,2330,2270,321.95,2879,1.8182e+006,801,531.64,1731.5,1625.3,649.4,2594,1.4952e+006,920
25.714,44,48.997,31.361,155,19060,389,26.927,45,51.102,34.774,237,32654,639
187.39,2414,2372.5,227.54,2826,2.2183e+006,935,357.5,1969,1971.3,468.29,3431,1.9319e+006,980
48.058,628,629.49,60.365,809,5.2751e+005,838,66.372,516,512.11,81.692,745,4.7985e+005,937
791.5,13873,13571,1001.8,14617,4.6683e+006,344,2719.6,8066.5,7930.4,3196.2,14149,5.3451e+006,674
57.339,178,192.97,96.54,992,98609,511,190.1,202,309.31,256.28,1424,2.4683e+005,798
270.12,1984.5,1879.2,340.77,2468,8.0805e+005,430,502.78,1364,1225.7,597.97,2224,9.3892e+005,766
485.72,2996,2820.7,645.08,3683,1.2186e+006,432,982.27,2036.5,1773.1,1114.9,3574,1.2695e+006,716
271.62,1928,1848.9,334.33,2399,9.4296e+005,510,523.47,1140.5,1111.8,593.15,2098,8.672e+005,780
383.45,2222.5,2323.3,568.44,4865,9.0607e+005,390,1432.2,1976,2825.1,1741.4,7188,1.9663e+006,696
36.293,193,194.18,45.24,316,91653,472,35.424,184,183.02,44.131,313,1.4239e+005,778
238.25,2016,1936.4,300.4,2417,7.5906e+005,392,533.96,1411.5,1289.4,648.05,2628,9.2061e+005,714
1232.8,6172,5603.9,1473.7,7279,1.6532e+006,295,2131.6,2048,2786,2314.4,6920,1.7719e+006,636
124.31,917,892.25,152.55,1171,4.1668e+005,467,308.77,673.5,663.9,375.39,1788,4.9527e+005,746
59.631,706,708.22,75.702,997,5.772e+005,815,97.3,623,615,126.36,1043,5.6457e+005,918
621.94,5539,5331.1,789.68,6347,1.594e+006,299,1527.5,1940.5,2278,1740.2,6000,1.5081e+006,662
169.58,2690,2680.6,209.5,3158,1.1017e+006,411,825.97,2068.5,1830.4,1005.2,4931,1.3106e+006,716
130.45,2421,2396.1,163.31,2751,1.2436e+006,519,539.6,1792,1614.9,653.24,2717,1.2742e+006,789
272.92,1876.5,1775.1,357.11,2253,8.343e+005,470,570.82,987,1018.4,643.98,2128,7.5259e+005,739
208.42,1520,1508.9,274.54,2270,9.3399e+005,619,454.37,1175,1057,566.34,2465,9.0483e+005,856
59.769,561,562.48,74.331,749,4.5505e+005,809,88.09,443,450.62,109.13,779,4.3215e+005,959
32.641,86,88.425,40.996,254,1.0761e+005,1217,43.568,135,136.77,57.517,448,1.5045e+005,1100
51.016,151,162.6,74.883,525,81949,504,113,181,233.4,176.36,1164,1.8018e+005,772
136.66,2755,2752.2,178.03,3448,2.2871e+006,831,284.73,2426,2461.8,359.38,3441,2.3141e+006,940
31.506,82,83.688,39.162,199,51719,618,39.046,88,92.785,52.311,364,78403,845
119.96,1425,1423.9,150.17,1811,8.4578e+005,594,278.73,1117,1053.4,351.42,1556,8.606e+005,817
796.19,5682,5733.9,1016.7,9262,4.6387e+006,809,2014.9,4207,4657.3,2512,10107,4.3406e+006,932
327.39,3452,3327,423.31,4160,2.0495e+006,616,1031.8,2340.5,2116.8,1188.3,3882,1.7824e+006,842
142.82,1014,959.17,187.22,1259,4.1532e+005,433,276.87,576,550.34,327.58,1163,3.9239e+005,713
629.01,3491,3168.7,812.01,4113,1.4038e+006,443,1137.3,2019,1790.5,1243.7,3894,1.3464e+006,752
142.13,2148.5,2127.3,174.94,2492,1.587e+006,746,180.24,1696,1694.2,221.17,2337,1.557e+006,919
241.26,1130,1086.7,287.59,1591,4.2598e+005,392,392.55,853,855.69,440.16,1616,6.1353e+005,717
313.71,3231,3175,406.27,3880,1.1589e+006,365,850.41,2345.5,2119.4,1018.7,5057,1.4285e+006,674
144.74,2295,2278.9,181.16,2762,2.0032e+006,879,194.2,2134,2129.8,240.05,2806,2.1405e+006,1005
124.51,1199.5,1186,149.05,1532,5.0051e+005,422,294.68,831,794.93,347.28,1433,5.8904e+005,741
237.26,2095,2046.1,319.17,2623,9.4532e+005,462,587.44,1335.5,1277.8,670.8,2498,9.5579e+005,748
32.22,83,84.078,40.673,256,71130,846,39.798,102.5,106.71,52.676,521,1.0095e+005,946
148.95,1969.5,1944.9,184.99,2364,5.7569e+006,2960,204.78,1927,1954.8,248.68,2925,3.3056e+006,1691
27.302,47,53.128,33.69,190,30814,580,39.086,59,70.281,63.473,635,54046,769
108.1,1115.5,1089.7,136.34,1385,4.3804e+005,402,329.46,661,654.54,364.53,1305,4.6407e+005,709
958.83,8770,8306.9,1229.3,9570,2.9822e+006,359,2541.8,4803,4701.1,2847.8,9427,3.3236e+006,707
113.55,1830,1807.4,141.96,2096,8.6936e+005,481,383.51,1353.5,1254,470.08,1975,9.4302e+005,752
213.58,3441,3393.6,277.31,3911,2.552e+006,752,570.89,2803,2622.4,728.65,3677,2.3864e+006,910
146.74,1453,1413.1,189.35,1726,4.7622e+005,337,431.32,376,598.23,480.61,1603,4.3252e+005,723
84.032,1325,1315.4,108.76,1551,5.3798e+005,409,338.44,1239,1150.4,409.59,1887,8.3058e+005,722
323.82,2566,2515.5,399.8,3188,1.5672e+006,623,724.99,2168,1864.7,834.4,3062,1.6092e+006,863
132.56,1978,1962.4,170.69,2311,1.0185e+006,519,465.98,1517,1367,554.85,2280,1.0594e+006,775
276.85,2214,2160.3,335.15,2797,1.253e+006,580,658.6,1442.5,1307.7,750.71,2610,1.0514e+006,804
97.46,1306,1281,131.29,1635,6.93e+005,541,321.12,976.5,878.22,376.98,1458,6.9731e+005,794
159.8,2169,2142.4,192.5,2601,1.7375e+006,811,408.77,1911,2002.2,528.39,4102,1.9001e+006,949
30.081,83,85.732,37.72,186,41580,485,31.953,84,86.754,39.457,225,63851,736
159.1,1127.5,1086.4,211.57,1405,4.0849e+005,376,343.3,321,524.86,389.47,1348,3.758e+005,716
350.89,2271,2233.1,435.71,3024,1.217e+006,545,662.36,1170,1180.9,750.57,2725,9.4003e+005,796
116.76,1096,1081.4,146.15,1368,4.5095e+005,417,285.09,693,678.05,334.53,1343,4.882e+005,720
204.63,1815,1755,246.21,2155,8.4943e+005,484,412.95,1491,1381.5,494.02,2217,1.061e+006,768
188.56,1979.5,1920.2,244.08,2325,9.7165e+005,506,474.47,1423,1275.8,559.88,2147,9.9258e+005,778
140.35,1614.5,1580.7,183.72,1955,9.7374e+005,616,437.32,1120.5,1001.4,507.55,1814,8.4117e+005,840
35.844,136,138.23,44.435,292,84182,609,56.237,155,170.72,106.81,949,1.4477e+005,848
122.5,1148,1133.1,151.32,1458,5.8809e+005,519,268.65,1028,920.52,305.75,1420,7.3273e+005,796
848.71,5404.5,5051.8,1118.1,6533,1.9298e+006,382,1978.5,2926.5,2971.9,2127.6,6315,2.0982e+006,706
112.44,1610,1604.9,137.75,1949,1.3658e+006,851,205.77,1352,1266.5,288.65,1710,1.1931e+006,942
329.49,2413,2275.1,416.23,2894,1.1171e+006,491,677.4,909.5,1065.8,779.44,2620,8.0999e+005,760
29.5,67,68.604,36.287,194,57833,843,40.645,79,85.312,60.603,553,78572,921
330.13,4600.5,4536.5,431,5442,2.4951e+006,550,1101.2,3141,2863.7,1298.3,4767,2.3483e+006,820
208.86,2180,2128.5,259.12,2663,1.2239e+006,575,501.52,1376,1377.4,616.23,2629,1.1046e+006,802
195.83,1845,1774.6,264.82,2155,7.6307e+005,430,452.28,1190,1053.6,525.5,2028,7.8176e+005,742
208.34,1858,1777.1,277.94,2158,1.0129e+006,570,515.9,1575.5,1372.6,613.85,2295,1.0898e+006,794
189.73,1878.5,1868.2,227.6,2388,9.7144e+005,520,456.32,1420.5,1288.6,548.82,2214,1.0334e+006,802
156.53,1759,1722.2,198.8,2041,8.0599e+005,468,312.75,1515,1364.8,398.78,1931,1.0495e+006,769
188.97,2166.5,2105.1,255.8,2560,1.1494e+006,546,605.62,1666,1428.6,704.71,2440,1.1143e+006,780
81.146,1466,1453.7,100,1708,7.8933e+005,543,160.62,1178,1144.2,216.77,1506,9.131e+005,798
104.81,1321,1305.8,129.97,1604,9.7542e+005,747,221.68,984,954.44,271.98,1492,8.7045e+005,912
111.78,1513,1486.4,143.74,1867,7.3576e+005,495,219.33,1125.5,1103,278.89,1727,8.4051e+005,762
137.85,1474,1442.6,174.19,1784,9.9393e+005,689,340.91,1230,1065.1,414.32,1688,9.4794e+005,890
226.3,3466,3438.7,288.9,4060,2.2592e+006,657,526.76,2500.5,2348.5,689.83,3464,2.0009e+006,852
222.75,3127,3085.4,272.31,3657,2.6751e+006,867,386.54,2446,2482.6,488.37,3601,2.3833e+006,960
149.97,1333,1340.2,177.31,1747,7.5184e+005,561,372.69,984,874.58,442.29,1618,6.8917e+005,788
124.23,1727,1716.5,152.85,2130,1.5912e+006,927,237.6,1495,1452.8,292.29,2162,1.4804e+006,1019
484.68,4247.5,4046.6,604.98,5000,1.8776e+006,464,984.6,2379.5,2394.2,1192,4844,1.7813e+006,744
206.9,3222.5,3162.8,282.38,3695,1.4676e+006,464,875.54,2506.5,2105.1,1017.7,3614,1.5452e+006,734
112.76,990,977.34,146.04,1309,6.1279e+005,627,252.07,728,649,306,1109,5.3932e+005,831
94.269,1560,1556.7,117.42,2018,1.4773e+006,949,177.4,1361.5,1378.7,216.77,2041,1.3511e+006,980
33.93,237,236.75,43.005,416,2.1023e+005,888,87.336,256,292.25,140.71,1084,2.8932e+005,990
29.289,58,61.302,36.02,195,75769,1236,35.099,73,76.627,42.859,234,81608,1065
289.68,3123,3046.3,361.09,3661,1.5993e+006,525,773.72,1965.5,1924.4,901.36,3396,1.5011e+006,780
123.33,1342,1307.9,167.11,1600,6.5134e+005,498,286.12,965,881.76,352.67,1529,6.7367e+005,764
473.42,2976,3031.2,541.06,4172,2.2461e+006,741,632.82,2438,2451,886.92,4167,2.3505e+006,959
160.13,1617,1566.6,195.08,1924,1.352e+006,863,300.93,1477,1323.3,353.09,1825,1.3524e+006,1022
264.96,2752,2730.6,318.97,3367,2.7033e+006,990,316.38,2389,2403.9,393.21,3672,2.4544e+006,1021
88.865,853,844.54,107.89,1096,5.5824e+005,661,142.07,623.5,605.59,179.44,1020,5.2444e+005,866
262.16,2755,2714,312.48,3320,1.2783e+006,471,697.72,1730,1625,819.81,3048,1.2464e+006,767
240.22,1281,1281.4,292.44,1914,8.8032e+005,687,447.75,888,882.49,529.39,1900,7.6689e+005,869
34.22,226,223.16,42.635,366,1.7184e+005,770,36.456,231,232.89,45.72,400,2.0867e+005,896
223.55,1279.5,1271.2,260.46,1756,7.2966e+005,574,357.49,1114,1040.9,394.13,1899,9.0662e+005,871
45.741,104,116.18,63.687,426,59951,516,148.23,138,218.74,208.07,1022,1.6646e+005,761
84.873,1376,1365.1,106.8,1657,8.1634e+005,598,276.24,1053,976.3,328.1,1524,8.0935e+005,829
741.52,3944,3853.4,963.71,8042,3.364e+006,873,1512.3,3375,3539.4,1788,8703,3.4722e+006,981
73.853,151,180.09,116.77,739,1.176e+005,653,376.8,181,424.16,495.94,2019,3.8132e+005,899
108.83,1947,1924.4,135.31,2214,1.5356e+006,798,246.27,1660,1700,317.27,2935,1.5759e+006,927
104.85,1154,1142.9,140.57,1889,7.166e+005,627,366.85,965,958.69,482.49,2323,8.4364e+005,880
115.83,1598.5,1577.1,139.75,1873,7.7911e+005,494,201.41,1347.5,1281.2,280.35,1806,9.7626e+005,762
178.32,1824,1774.2,224.71,2136,8.3212e+005,469,474.87,1359.5,1191,565.25,2019,9.0514e+005,760
71.48,925.5,918.79,91.019,1198,4.0059e+005,436,187.68,815,839.14,255.67,1558,6.26e+005,746
33.242,127,126.9,41.579,267,81346,641,62.061,146,164.85,92.673,632,1.482e+005,899
199.16,3275,3262.2,255.91,4449,4.8477e+006,1486,487.54,3154.5,3239.7,648.03,5830,4.38e+006,1352
104.76,1484,1464.4,132.57,1730,1.0559e+006,721,232.07,1263.5,1170.4,285.28,1727,1.065e+006,910
100.51,1478,1480.1,124.14,1833,9.3249e+005,630,224.74,1173,1104.4,276.7,1558,9.3761e+005,849
79.261,1501,1489.8,101.35,1773,7.6131e+005,511,315.43,1149.5,1057.6,386.64,1702,8.1223e+005,768
87.973,1434,1421.8,110.52,1658,7.6348e+005,537,350.04,1285,1172.3,443.16,1983,9.5658e+005,816
141.76,1385,1381.1,171.91,1906,8.0519e+005,583,288.37,1181,1260.5,349.61,2263,1.055e+006,837
188.96,1901,1849.7,256.86,2290,8.7492e+005,473,451.9,1403.5,1294.4,523.98,2199,9.7857e+005,756
242.15,2854,2796.8,286.12,3341,1.79e+006,640,630.76,2086,1996,767.23,3491,1.6826e+006,843
59.596,110.5,130.75,78.063,451,55961,428,211.27,119,240.34,300.31,1465,1.7713e+005,737
250.72,2377.5,2291.4,323.13,2830,1.219e+006,532,480.73,1466,1485.7,563.69,2612,1.1737e+006,790
129.19,1143,1114.7,160.83,1456,6.0529e+005,543,232.11,819.5,777.37,272.68,1382,6.2345e+005,802
115.86,1145.5,1122.5,143.54,1445,4.8718e+005,434,481.71,916,935.41,589.58,2452,7.0623e+005,755
193.39,2085,2045.1,235.13,2551,1.0021e+006,490,420.6,1379,1255.3,523.01,2276,9.5902e+005,764
101.37,1363,1343.7,129.1,1655,7.3499e+005,547,196.27,1183.5,1189.5,229.62,1733,9.6351e+005,810
121.48,1472,1444.2,159.27,1749,7.4956e+005,519,339.07,1092.5,985.3,414.68,1666,7.6065e+005,772
238.63,2317,2247.4,289.3,2750,1.3462e+006,599,507.42,1931.5,1712.7,576.92,2697,1.4181e+006,828
145.66,1956,1931.3,190.94,2349,1.0429e+006,540,444.82,1630,1445.4,550.7,2250,1.152e+006,797
30.214,72,74.978,36.822,201,27142,362,33.634,77,78.816,41.411,253,52176,662
99.957,1351.5,1346.6,123.56,1645,8.0793e+005,600,276.43,1036.5,966.29,325.58,1502,7.8656e+005,814
170.94,1559,1531.1,224.07,2080,8.0229e+005,524,430.64,1284,1127.3,510.55,2028,8.8045e+005,781
33.133,55,64.871,43.963,229,25559,394,162.11,104.5,196.98,195.84,908,1.4301e+005,726
207.46,1578,1521.8,259.84,1984,6.8328e+005,449,557.78,1081,1030.1,625.88,2266,7.5503e+005,733
81.63,1133.5,1117.6,101.79,1368,6.3482e+005,568,209.44,836,777.95,266.75,1234,6.4025e+005,823
27.741,54,58.396,34.389,166,36731,629,70.301,76,105.13,91.756,419,88943,846
237.17,2835,2779.6,285.88,3355,1.7317e+006,623,426.45,2158,2102.1,526.64,3190,1.7637e+006,839
152.68,1274,1239.5,188.89,1759,1.0709e+006,864,251.71,1076,972.8,294.46,1573,9.6794e+005,995
30.068,98,97.069,38.392,205,41060,423,35.693,101,102.59,44.184,252,72942,711
34.525,168,168,43.446,289,89042,530,59.597,174.5,192.26,94.15,719,1.5611e+005,812
153.8,1401,1388.4,183.63,1761,6.4561e+005,465,379.71,975.5,878.19,435.18,1580,6.5689e+005,748
26.648,51,54.198,32.075,163,22709,419,105.75,67,124.35,169.94,1044,85804,690
31.192,67,69.249,37.949,191,84691,1223,36.252,82,85.989,45.159,349,92524,1076
87.988,976,962.98,111.59,1258,4.4971e+005,467,223.19,774,772.46,274.69,1489,5.8321e+005,755
259.38,2118,2048.4,315.31,2544,1.3499e+006,659,330.28,1685.5,1597.8,422.28,2511,1.5019e+006,940
133.61,1374,1365.6,159.92,1758,7.224e+005,529,231.19,1216,1237,279.59,1991,9.8214e+005,794
110.86,950,937.93,137.99,1259,4.8866e+005,521,163.95,800,792.45,198.38,1237,6.4664e+005,816
286.91,2857,2787.7,360.77,3379,1.1513e+006,413,581.78,2210.5,2027.1,714.96,3219,1.4595e+006,720
79.933,1029,1021.7,101.66,1458,1.3997e+006,1370,196.67,1024,1084.2,266.46,2329,1.2956e+006,1195
88.25,923,912.52,111.79,1381,4.3618e+005,478,114.33,803,787.83,144.88,1160,5.956e+005,756
71.79,888,882.29,88.475,1136,6.4054e+005,726,121.74,669,647.69,169.21,983,5.7903e+005,894
167.42,2229,2218.6,204.77,2635,2.0588e+006,928,181.3,1845,1825.4,214.76,2275,1.7962e+006,984
219.66,1662.5,1593.6,280.18,2075,9.6251e+005,604,302.5,1212,1138.7,366.32,2068,9.5647e+005,840
123.98,1910,1895.4,160.55,2273,9.3444e+005,493,252.24,1616,1539.1,325.66,2320,1.2252e+006,796
80.756,971,972.5,99.589,1262,6.1559e+005,633,146.93,883.5,934.89,191.27,1679,8.0774e+005,864
265.95,3147,3054.2,351.91,3590,1.4569e+006,477,713.02,2449.5,2201.5,908.55,3555,1.6687e+006,758
188.44,1894.5,1833.9,238.58,2228,8.6561e+005,472,371.91,1581,1461.8,417.27,2319,1.0905e+006,746
209.93,2974,2946.6,265.34,3551,2.5694e+006,872,482.08,2613,2540.2,576.07,3706,2.6011e+006,1024
86.995,1407.5,1400.6,109.59,1681,5.7147e+005,408,100.29,1339.5,1342.6,124.08,1756,9.6397e+005,718
78.232,1086,1087.9,95.663,1294,6.7338e+005,619,152.59,885.5,865.73,196.75,1438,7.3414e+005,848
