,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
118,H20,SKMEL2,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,60,ctrl+TNFA,Hoechst,Smad23,NFkB,0.347905282,382,80.737,24.1871364,4.447762329,0.313381278,466.75,90.06795,6.162809271,0.19317762,470.655,86.13906,6.17179329,0.179294296,100.71,28.451094,4.654020146,0.302552821,761.5,132.6927,6.646593673,0.183828516,155950,19110.714,11.96480433,0.130900357,332.5,52.6323,5.793007536,0.164476227,61.6025,15.782277,4.138732407,0.231354616,34.25,10.74885,3.579665537,0.363253416,72.3445,18.428718,4.310084382,0.24885014,77.638,17.8542105,4.370774392,0.205311282,317,88.956,5.747943929,0.258852827,25509.5,6352.941,10.171438,0.256335188,352,26.6868,5.861353061,0.073955836,13.74258936,4.536948273,2.583143735,0.389257918,6.507747635,1.828529981,1.861708909,0.299829185,53.0665,17.1180996,3.997111588,0.359359904,370.75,100.44615,5.931970918,0.302034714,369.82,98.585487,5.929667031,0.295881363,64.9255,21.2219364,4.201761791,0.356693074,525.5,131.9514,6.286798896,0.282259359,122485,35807.0139,11.72267766,0.298362457,332.5,52.6323,5.793007536,0.164476227,72.1115,24.1789821,4.290406306,0.397706759,222.25,68.1996,5.397900403,0.302635871,219.22,70.290066,5.383505362,0.303793788,89.2025,27.3487809,4.496736112,0.376466719,423.5,115.6428,6.062053664,0.290962736,76762.5,22889.8614,11.24499908,0.299763611,352,26.6868,5.861492099,0.073985611,1.663654243,0.357601628,0.534070515,0.230637244,1.703246704,0.352854033,0.546161669,0.206910786,92.22,36.3333369,4.545392727,0.407434289,476.5,144.18285,6.175086551,0.370035801,503.625,154.590702,6.224550644,0.360310995,118.14,45.286017,4.79439786,0.398386873,904,277.2462,6.832870011,0.332412225,167685,55011.873,12.01756118,0.350055502,332.5,52.6323,5.793007536,0.164476227,211.355,72.810486,5.350690188,0.376373504,504.25,145.66545,6.2079983,0.3356895,527.035,149.008713,6.272207523,0.307375713,265.035,87.280662,5.561294395,0.362873673,1181,309.1221,7.064143859,0.285287852,187700,50682.681,12.13371011,0.299064718,352,26.6868,5.861500372,0.073974477,0.957050215,0.23309874,-0.032911748,0.2365214,0.945444511,0.187319638,-0.047656878,0.203574305
119,H21,SKMEL2,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,60,TGFB3+ctrl,Hoechst,Smad23,NFkB,0.340252708,377,82.953,24.1278324,4.447506445,0.29278589,450,88.956,6.121962719,0.182161448,456.07,80.8017,6.127770606,0.166451742,100.86,29.4844662,4.649925133,0.288846795,735,134.9166,6.60811147,0.183581417,155980,22283.478,11.96867955,0.136750076,348,42.9954,5.840903019,0.138776023,54.201,9.0468252,4.019975957,0.184361147,32,10.3782,3.468605799,0.308879541,64.501,12.3604362,4.195224939,0.198196418,68.736,8.3855856,4.265328265,0.177435233,257,2.9652,5.679570641,0.291911958,23185,5126.8308,10.07271073,0.218075698,358,20.7564,5.877484908,0.066322324,14.1,4.760793333,2.65335692,0.347001294,6.928350762,1.993951254,1.932545666,0.278856679,113.52,37.502367,4.709689786,0.355708804,566.5,157.8969,6.321798748,0.315268722,565.09,155.287524,6.312537888,0.309103527,137.84,44.463174,4.909286782,0.350465795,877,243.1464,6.753308927,0.2937903,193580,50230.488,12.15344494,0.325758892,348,42.9954,5.840903019,0.138776023,70.758,21.2026626,4.242095032,0.327487848,153,43.7367,5.034724265,0.304862721,166.69,44.670738,5.118491065,0.28839067,92.094,25.7838966,4.50400088,0.307384752,489,114.1602,6.181676388,0.276108689,59733,15423.4878,10.99607786,0.291119225,358,20.7564,5.877585568,0.066373894,3.727272727,0.881396559,1.287074483,0.252377098,3.397487507,0.742958721,1.194046823,0.2273184,103.01,47.9294928,4.629346254,0.473665506,358,146.7774,5.900030614,0.44298328,400.03,153.953184,6.001433837,0.429735771,135.21,57.6316272,4.88929939,0.449703056,917,326.172,6.799690991,0.371620967,139850,49311.276,11.84233849,0.402964001,348,42.9954,5.840903019,0.138776023,220.17,77.376894,5.387131174,0.359655775,524,177.912,6.252170689,0.348391385,554.1,177.956478,6.304250477,0.320094741,272.99,91.683984,5.589141808,0.347125186,1218,315.7938,7.080064222,0.28454242,199950,60386.298,12.18178092,0.310703739,358,20.7564,5.87752806,0.066020695,0.678185745,0.183845264,-0.352140074,0.285640308,0.724261195,0.158879565,-0.302816641,0.241109017
120,H22,SKMEL2,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,3,60,TGFB3+TNFA,Hoechst,Smad23,NFkB,0.397363465,422,73.314,22.8572442,4.332939703,0.316578642,386.75,71.53545,5.981148906,0.19626694,391.285,68.266317,5.989187102,0.182806032,89.9335,28.1004591,4.537283979,0.309124954,653.5,131.2101,6.485981413,0.196173979,141660,21245.658,11.88885626,0.158799187,368,57.8214,5.899665461,0.16657254,46.8955,16.7081607,3.833793605,0.280599747,26,8.8956,3.313880558,0.362877601,56.2945,17.2737726,4.030082874,0.275155462,61.038,19.5614244,4.083571495,0.25711177,254,91.9212,5.50118807,0.30510074,20608.5,5999.3409,9.931296912,0.282596176,367,23.7216,5.901214298,0.073402269,15.04,5.125896357,2.667268348,0.394386972,7.349851379,2.549730542,1.959104228,0.325252001,113.44,38.6321082,4.722463215,0.364609037,564,157.52625,6.322300807,0.30126613,558.945,151.455003,6.312753494,0.298263941,139.73,46.412793,4.921543028,0.360269638,870.5,240.9225,6.761747373,0.299318381,206395,61053.468,12.21242065,0.319722331,368,57.8214,5.899665461,0.16657254,66.3425,22.7238102,4.19104443,0.336193187,152,38.5476,5.01665244,0.309380182,164.105,40.84563,5.095066294,0.293176804,87.3555,27.1308387,4.456647448,0.319139083,472.5,124.5384,6.146034956,0.288312731,60007,15326.3775,10.99665504,0.295698965,367,23.7216,5.901588515,0.073589607,3.695402299,1.046871773,1.305648367,0.276117931,3.44842221,0.843643142,1.217687201,0.246342639,83.2245,34.640949,4.432423307,0.412605284,421.25,153.07845,6.011196093,0.393854261,444.905,161.143794,6.066522601,0.382349974,108.16,43.388289,4.686397292,0.3968553,835,244.629,6.720007012,0.32975011,160360,58948.176,11.96618968,0.374476507,368,57.8214,5.899665461,0.16657254,188.56,68.481294,5.23597362,0.343801523,467.75,138.99375,6.116281457,0.34698022,492.03,128.904657,6.171330263,0.305957741,235.19,84.35994,5.447126033,0.338437295,1065.5,275.7636,6.965618732,0.268300472,180055,48977.691,12.07290941,0.301714725,367,23.7216,5.901575058,0.073509583,0.896259854,0.205521956,-0.105085364,0.256035874,0.900991262,0.20300869,-0.104807663,0.231793544
121,I3,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+ctrl,Hoechst,Smad23,,0.623214286,349,109.34,33.4874862,4.691713772,0.305164769,673,103.0407,6.514572035,0.149802556,652.77,87.755094,6.480824106,0.136615043,133.74,40.148808,4.887117977,0.293037001,925,155.673,6.83903441,0.167284799,339080,42387.534,12.74878336,0.111026373,525,60.7866,6.267958136,0.119792897,74.241,9.4975356,4.343128404,0.098159888,112.5,20.0151,4.724176319,0.168751109,133.05,21.64596,4.898281094,0.134323999,87.983,10.9237968,4.519950688,0.097312071,321,5.9304,5.861207883,0.110203397,56383,8711.7576,10.94534339,0.148010495,422,20.7564,6.047059331,0.054338087,6.0781893,1.401267663,1.790395715,0.244798881,4.961611978,1.000103073,1.582543011,0.19903817,20.866,8.6228016,3.022252524,0.408105738,169,45.9606,5.128902796,0.274116918,166.84,45.085866,5.115425478,0.271776841,25.477,10.2091836,3.225405696,0.40048048,224,68.1996,5.422263989,0.29250436,87781,25410.2814,11.38338498,0.308078685,525,60.7866,6.267958136,0.119792897,18.112,6.5857092,2.909430575,0.382568721,104,25.2042,4.663868961,0.265916735,104.65,26.5103706,4.665028826,0.265842623,22.088,7.7628936,3.113341093,0.372269087,163,38.5476,5.114864344,0.271849277,43980,11072.0568,10.71202186,0.275046564,422,20.7564,6.046993871,0.054567688,1.5875,0.264990682,0.465033835,0.17261906,1.574200365,0.249699826,0.450396652,0.159482572,1.8035,0.29088612,0.645846747,0.2115089,8,2.9652,2.097661381,0.36234524,7.7662,2.3855034,2.101920403,0.35772334,2.2672,0.40074678,0.876637971,0.235970021,15,4.4478,2.778530394,0.326543049,4078,1473.7044,8.367058719,0.402842014,524,60.7866,6.265137693,0.120625108,1.9973,0.3847347,0.744045412,0.242447779,8,2.9652,2.078936326,0.368655752,7.7224,2.5048527,2.097026734,0.358641805,2.4909,0.47413548,0.968590055,0.263478069,16,4.4478,2.806234773,0.338047026,3275,1061.5416,8.138634962,0.378784553,420,22.239,6.041608751,0.05738935,1,0,0.018725055,0.108846698,1.006005087,0.066082262,0.004893669,0.086108163
122,I4,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+TGFB3,Hoechst,Smad23,,0.638623327,334,99.155,31.5712257,4.610678467,0.29965144,666,97.1103,6.50971355,0.145440823,649.03,90.468252,6.485505822,0.133759408,123.335,36.8996901,4.820484345,0.293086786,948,154.1904,6.85172591,0.167079585,335440,37709.931,12.73713183,0.106316861,517,56.3388,6.251623858,0.10974153,82.331,6.3129108,4.378291765,0.098308331,99,17.7912,4.601279998,0.170711573,126.785,18.354588,4.842237539,0.129188257,99.2465,6.7228497,4.563167221,0.099109872,383,2.9652,5.908373312,0.132179894,52745,7844.4366,10.88246216,0.144404462,420,20.7564,6.040226359,0.052206586,6.810081008,1.738374787,1.908433553,0.247597435,5.2489975,1.129197966,1.643268283,0.202346072,79.1325,25.5689196,4.356501411,0.361655901,450.5,129.7275,6.09888254,0.285067261,438.46,122.321913,6.074808468,0.279669026,96.4495,31.1553564,4.55592929,0.357587602,633.5,183.1011,6.446245857,0.28966593,226135,72714.117,12.32643508,0.327763939,517,56.3388,6.251623858,0.10974153,41.7005,13.5257598,3.753190899,0.310246284,108,26.6868,4.687905519,0.249913371,124.25,27.05745,4.825549198,0.234205982,52.8745,17.0521239,3.988581043,0.310117542,316,81.543,5.762301185,0.277746714,51924,12181.7829,10.86577456,0.256451947,420,20.7564,6.040226359,0.052206586,4.157300275,1.145321929,1.410977021,0.280846722,3.505121205,0.73688391,1.24925927,0.224395441,1.903,0.36412656,0.671581039,0.213606871,8,2.9652,2.199811987,0.555871685,8.15445,2.64088125,2.208997269,0.548025695,2.3862,0.44077698,0.900404142,0.219678013,16,4.4478,2.849473337,0.43631548,4218,1571.556,8.457311656,0.575556673,515,53.3736,6.248314438,0.110849548,2.08625,0.43973916,0.761633213,0.250186799,8,2.9652,2.163196364,0.568269616,7.7896,2.65615203,2.174369657,0.561148761,2.58925,0.56249844,0.986453285,0.247061144,16,4.4478,2.866909113,0.432772397,3251,1160.8758,8.207777514,0.578659651,418,20.7564,6.033407599,0.056278588,1,0.087211765,0.036615623,0.100602887,1.034491722,0.076371303,0.034627612,0.079163066
123,I5,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,Smad23,,0.661202186,363,102.34,29.94852,4.647792491,0.287468159,693,108.2298,6.538711531,0.15681362,679.17,96.546912,6.519073558,0.146047137,127.5,36.679524,4.867677525,0.285524928,990,166.0512,6.91067913,0.178891946,342190,37569.084,12.75214044,0.102798212,513,57.8214,6.233065901,0.123954222,79.252,8.5827714,4.352879175,0.11468614,79.5,16.3086,4.387229953,0.214501847,114.03,16.130688,4.73152581,0.143416134,97.055,8.947491,4.55684825,0.119617621,383,2.9652,5.936470686,0.191965947,46632,7049.763,10.7632119,0.161204284,416,23.7216,6.031685395,0.057423258,8.581081081,2.445827651,2.151481578,0.287071639,5.993570385,1.299687784,1.787547748,0.219319352,82.014,34.4941716,4.366809244,0.406638255,436,135.6579,6.069134772,0.31166543,427.09,131.684532,6.046186296,0.307141618,99.875,42.2377914,4.569743175,0.402750361,642,219.4248,6.443040746,0.323094545,212870,65990.526,12.27925374,0.338874118,513,57.8214,6.233065901,0.123954222,39.217,12.127668,3.657150835,0.302867696,100,28.1694,4.610056201,0.280401771,114.57,30.430365,4.748328714,0.254738515,50.761,15.5094786,3.92037579,0.307955223,308,85.9908,5.753186985,0.292838957,47828,13285.5786,10.7800079,0.26827338,416,23.7216,6.031679156,0.057416884,4.451851852,1.64166509,1.459078571,0.347804115,3.783922463,1.094633377,1.297857581,0.283440486,1.9467,0.37598736,0.738200162,0.404060925,9,2.9652,2.274963639,0.554133149,9.0421,3.31301796,2.284704856,0.5517771,2.4358,0.47265288,0.966103901,0.400182442,17,4.4478,2.936101203,0.475969077,4540,1706.4726,8.513746737,0.569500725,511,59.304,6.229040219,0.124947908,2.1335,0.45916122,0.864041524,0.487897801,8,2.9652,2.233470418,0.566055593,8.6357,3.2061225,2.255629875,0.565020171,2.6856,0.5834031,1.096534923,0.484913002,17,5.9304,2.983854348,0.505346543,3616,1393.644,8.278123247,0.580388414,416,22.239,6.022493228,0.067620808,1,0.044927273,0.04149322,0.106079147,1.031818009,0.067202007,0.029074981,0.094011439
124,I6,HCEC,DAPI,FITC,TRITC,1,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+TGFB3,Hoechst,Smad23,,0.666666667,378,99.8255,27.1641972,4.636089942,0.277369241,692,101.5581,6.550498759,0.146353469,682.365,94.878987,6.537637935,0.136787003,125.76,36.153201,4.858601829,0.279611993,1011,171.9816,6.938409964,0.174769723,352875,40675.131,12.77784543,0.101605862,515.5,58.5627,6.24020637,0.120230617,79.57,5.4018531,4.380869354,0.081659765,73.25,16.67925,4.302241651,0.219605485,110.945,12.757773,4.707620676,0.124029837,98.1405,4.8695997,4.591163987,0.07417294,383,2.9652,5.956818057,0.09369242,46033.5,6370.7322,10.74468265,0.146468896,418.5,21.4977,6.037063706,0.055823199,9.297083333,2.583447889,2.248257109,0.290611965,6.188445692,1.221405432,1.830017259,0.213128691,92.9205,28.9803822,4.533034116,0.361418552,492,128.61555,6.189405211,0.292621648,481.155,122.90754,6.166859214,0.286438893,113.405,36.54609,4.737121745,0.358663691,719,194.2206,6.583660729,0.298845155,250190,74863.887,12.40706801,0.335107172,515.5,58.5627,6.24020637,0.120230617,43.629,12.1588026,3.77116842,0.286568119,90.25,24.83355,4.522094778,0.281693382,110.61,27.0507783,4.710696208,0.255131353,58.6985,15.8274963,4.059436896,0.286445951,358.5,85.9908,5.876106977,0.278227858,46008,11704.3857,10.74776444,0.275481021,418.5,21.4977,6.037069565,0.055831145,5.621290101,1.39567062,1.667310432,0.295827849,4.464910585,0.973232134,1.456163006,0.234891324,1.9541,0.34477863,0.695330509,0.179410417,9,2.9652,2.202326133,0.395995642,8.66675,3.13228902,2.207834131,0.393578974,2.44555,0.46145925,0.921780223,0.18314339,16,4.4478,2.857980367,0.319670845,4467.5,1764.294,8.445274065,0.414194953,513.5,58.5627,6.237439909,0.120150642,2.16015,0.46449858,0.797873337,0.235642783,8,2.9652,2.159883976,0.407028092,8.45805,3.15971712,2.175986676,0.403746854,2.724,0.59111262,1.032282943,0.252318811,17,5.9304,2.931052612,0.367002993,3520,1330.6335,8.207321821,0.414625404,416.5,22.9803,6.031334574,0.057215936,1,0.1059,0.042442157,0.097619825,1.029161369,0.068960366,0.031847454,0.0794847
125,I7,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+ctrl,Hoechst,Smad23,,0.679862306,395,106.76,31.7854614,4.662650863,0.262713182,701,118.608,6.545696358,0.156689886,690.5,107.977758,6.532612604,0.146741186,134.44,40.504632,4.888877266,0.265975294,1039,192.738,6.950327605,0.176797069,347620,33491.934,12.76805896,0.101226989,511,60.7866,6.235445133,0.115401551,73.765,10.0164456,4.286816341,0.137277031,58.5,15.5673,4.102437724,0.272494002,96.716,16.4968902,4.584447926,0.168451527,93.072,9.896355,4.513807968,0.134379404,382,4.4478,5.913531297,0.143681522,40161,7528.6428,10.61820467,0.180673977,416,23.7216,6.033756532,0.054849339,11.97122302,3.827513529,2.443258634,0.315176689,7.090086169,1.646486823,1.948164678,0.230046541,24.48,8.7058272,3.201946018,0.36015126,183,53.3736,5.192513308,0.281869487,181.61,51.59448,5.189538812,0.278094347,29.886,10.7532978,3.413086898,0.355191067,267,77.0952,5.581137552,0.279011005,90814,27392.5176,11.4249834,0.298041476,511,60.7866,6.235445133,0.115401551,21.716,8.1350262,3.101905032,0.415667539,116,37.8063,4.763416108,0.305008392,116.15,37.7707176,4.773517572,0.303982208,26.89,9.7125126,3.310021802,0.405355611,197,54.8562,5.291529775,0.303529755,48697,16114.3794,10.80726684,0.303632439,416,23.7216,6.033749713,0.054863217,1.526627219,0.277186541,0.4290972,0.170526292,1.520017994,0.264731633,0.41602124,0.163840934,1.9512,0.40148808,0.755905234,0.440894716,8,2.9652,2.245405763,0.710325258,8.1517,3.45653364,2.254714406,0.701426314,2.4646,0.5396664,0.983526943,0.434370826,16,4.4478,2.933846454,0.563210036,4134,1893.2802,8.482040362,0.719826334,506,60.7866,6.227326224,0.116282932,2.2184,0.54811722,0.891170684,0.504054574,8,2.9652,2.25552598,0.701653539,8.3175,3.5256228,2.276102035,0.695612956,2.8071,0.71342712,1.124770169,0.502399781,19,7.413,3.042057299,0.596501113,3476,1549.317,8.299089632,0.710912071,413,23.7216,6.022986489,0.061459907,1,0,-0.010120218,0.098097277,0.988614528,0.067802762,-0.021387629,0.082044603
126,I8,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,60,ctrl+BMP4,Hoechst,Smad23,,0.7278798,436,104.15,31.6008777,4.656990815,0.288963872,707.5,114.1602,6.563465338,0.155987006,695.685,105.353556,6.551281746,0.14687517,129.99,39.414921,4.880658109,0.288711327,1049.5,196.4445,6.965221817,0.182428332,356970,39911.592,12.79598613,0.105635221,515.5,60.7866,6.244702197,0.112279449,78.7435,6.5441964,4.365366218,0.093505631,66,17.7912,4.198032169,0.254731864,105.875,15.9890997,4.662746279,0.140264464,97.388,6.2083875,4.586814489,0.089472103,384,1.4826,5.976384025,0.148185816,43805.5,7213.5903,10.70222683,0.162284777,420,23.7216,6.039482898,0.054757799,10.71276371,3.740021801,2.365433169,0.322480913,6.688900803,1.580510529,1.888535467,0.232783549,26.164,8.7955245,3.266110885,0.354399894,188.75,46.33125,5.235979173,0.291358819,188.02,45.434277,5.23122589,0.287897682,32.439,10.4456583,3.476077396,0.348788271,277,71.1648,5.617997136,0.277855801,96780,25311.6885,11.47591725,0.30869648,515.5,60.7866,6.244688927,0.11227871,20.8705,6.9526527,3.063511948,0.364858647,112.75,30.76395,4.719412431,0.306692007,114,31.6690773,4.729704981,0.304124437,26.0445,8.4107898,3.27769367,0.355776742,195,50.4084,5.26542193,0.289113308,47818,13092.8406,10.76894385,0.309263019,420,23.7216,6.039239794,0.055014567,1.683401111,0.335990867,0.516566742,0.187091139,1.660664897,0.311409069,0.501520909,0.177970872,2.05295,0.41409018,0.730008151,0.203983922,10,5.9304,2.345595695,0.631074949,9.8989,5.41697562,2.351048323,0.625745795,2.56345,0.51638958,0.957621448,0.203439269,19,7.413,2.985298668,0.440098612,5193.5,2911.0851,8.587068341,0.645229686,508.5,61.5279,6.236020054,0.115790467,2.23525,0.51601893,0.847816135,0.260328439,10,5.9304,2.345589632,0.629689116,10.012,5.39911029,2.364614774,0.615204327,2.82725,0.68859357,1.080762367,0.267199713,19.5,8.1543,3.060401058,0.46228277,4178.5,2269.1193,8.39364197,0.629764777,416,24.4629,6.029026493,0.062432836,1,0,6.06E-06,0.083087329,0.994467661,0.054879481,-0.01356645,0.072031193
127,I9,HCEC,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,1,60,TGFB3+ctrl,Hoechst,Smad23,,0.66897747,386,106.81,26.227194,4.668302456,0.255709264,702.75,103.782,6.550094128,0.151831317,694.83,94.426794,6.539569349,0.144815679,133.655,33.862584,4.894522849,0.259625116,1053,157.8969,6.962745566,0.175760939,357945,37087.239,12.79564542,0.100095845,522,54.8562,6.256074409,0.116198758,71.125,8.6383689,4.261343594,0.133659484,51.75,10.74885,3.963407078,0.205697601,90.3995,11.7340377,4.512493157,0.138600895,91.4155,9.5472027,4.502907842,0.138870421,382,4.4478,5.93448221,0.202679061,38150.5,5640.5517,10.55581669,0.150747891,421.5,21.4977,6.043324959,0.055216642,13.42784091,3.595305,2.58668705,0.25990736,7.665303288,1.437002825,2.027076191,0.205370325,85.234,28.4451636,4.436104792,0.350421432,436.5,123.42645,6.069209178,0.288051443,423.825,119.378952,6.041405133,0.280525243,104.4,34.3725984,4.640558524,0.345628032,649.5,186.8076,6.473232452,0.286178828,225220,69741.504,12.29748296,0.326940026,522,54.8562,6.256074409,0.116198758,33.744,9.6754476,3.53213013,0.290396417,85,24.09225,4.469165716,0.284587549,99.319,25.6504626,4.607649709,0.255774221,46.951,13.3330218,3.850322764,0.303382347,314,91.9212,5.756377551,0.304685204,42251,11490.8913,10.65098114,0.277267439,421.5,21.4977,6.043331444,0.055210388,5.11417004,1.647333333,1.600043462,0.321265748,4.257884864,1.05900333,1.433755423,0.264268238,1.98635,0.37265151,0.714788947,0.189185013,9,4.4478,2.268010144,0.46570727,9.41975,4.03148592,2.277970142,0.453795109,2.49335,0.47406135,0.946698019,0.19674473,18,5.9304,2.930006877,0.339065532,5049.5,2186.0937,8.528260196,0.483072348,520.5,57.0801,6.250290635,0.120380486,2.1721,0.48503259,0.824341362,0.251075691,9,4.4478,2.240460425,0.467478114,9.21045,3.92080983,2.262006396,0.456277312,2.7276,0.5863683,1.058627153,0.267693341,19,7.413,2.995721343,0.382725474,3936,1725.7464,8.296651032,0.476563122,419,25.2042,6.034645162,0.064305865,1,0.051677163,0.027549719,0.097280353,1.015724926,0.063612838,0.015963746,0.080818663
