,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,cotreatment,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
11,C13,MALME3M,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,pSmad158,,MG132+CHX,0.544364508,227,132.44,48.3683424,4.904807772,0.38218632,765,161.6034,6.65475779,0.222470332,762.43,148.230348,6.649535698,0.203194098,163.19,58.41444,5.112720735,0.370167219,1185,232.7682,7.081241992,0.20856215,284630,41838.972,12.58451169,0.135749144,388,69.6822,5.934974,0.192869185,81.168,13.8489666,4.386561391,0.177778306,41,16.3086,3.778708577,0.423464242,91.816,20.3916804,4.542819466,0.23593501,104.25,14.144004,4.642878895,0.150323677,385,11.8608,6.047187469,0.182515633,33928,7550.8818,10.44085167,0.251505832,368,29.652,5.898032918,0.087008392,18.5915493,7.549079014,2.876049213,0.445585221,8.346170749,2.59307288,2.106716232,0.310224327,127.98,50.1993534,4.81751812,0.55051727,483.5,165.3099,6.113590831,0.574067436,477.85,159.246066,6.120080026,0.530172701,155.19,58.607178,5.022038669,0.541033753,946,343.9632,6.807935909,0.494772676,189670,62106.114,12.05505743,0.571003043,388,69.6822,5.934974,0.192869185,42.915,14.559132,3.762621871,0.439175722,91,25.2042,4.470802223,0.466086201,100.69,29.0574774,4.580611088,0.423714821,57.06,19.6385196,4.03883413,0.43630684,332,106.7472,5.790124361,0.440348183,36697,10920.8316,10.47820776,0.444212198,368,29.652,5.897597037,0.087310295,5.215686275,1.067171917,1.642788608,0.290231415,4.750815883,0.961418459,1.539468939,0.289097559,1.876,0.33610542,0.679787475,0.211708791,9,2.9652,2.293034032,0.467459704,9.1136,2.74666476,2.299244208,0.46036296,2.3789,0.43128834,0.907186572,0.207403906,16,2.9652,2.876212387,0.358442307,3554,1098.6066,8.233013822,0.483848694,387,69.6822,5.933769554,0.192544628,2.229,0.59496738,0.849045223,0.255996303,7,1.4826,2.117766429,0.490750735,7.4583,2.07741912,2.13149377,0.481373687,2.7797,0.70467978,1.064869052,0.250179498,16,4.4478,2.84599996,0.371274365,2757,793.191,8.018012418,0.492367538,364,31.1346,5.886518763,0.09191223,1.166666667,0.12355,0.175267603,0.133513511,1.173746131,0.097167772,0.167750438,0.10860321
12,C14,MALME3M,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+BMP4,Hoechst,pSmad158,,MG132+CHX,0.593291405,283,147.06,55.330632,5.047218192,0.383922498,865,191.2554,6.801108445,0.218699895,870.84,172.752552,6.795212593,0.197442917,180.47,68.244078,5.252334007,0.374046623,1353,308.3808,7.219503127,0.199479566,324750,51149.7,12.69794621,0.138520586,381,68.1996,5.902731188,0.209578738,95.881,15.908298,4.577683418,0.175307332,49,17.7912,3.93728546,0.401850288,110.76,23.5703748,4.716547146,0.221248583,122.33,16.560642,4.827366724,0.151145389,504,28.1694,6.20204914,0.17318464,39959,9657.6564,10.60328074,0.243373091,365,29.652,5.886735561,0.092892655,18.51923077,7.457283879,2.863822986,0.42503851,8.0142455,2.29438847,2.078665447,0.294657841,133.88,53.3736,4.852415244,0.596572849,519.5,175.6881,6.188388697,0.581844929,518.83,163.352868,6.189578616,0.57101202,161.6,62.180244,5.056482509,0.580482195,1000,366.2022,6.853324053,0.532759457,198510,57910.356,12.09226598,0.584899668,381,68.1996,5.902685296,0.209527567,49.383,17.7882348,3.877882253,0.475468318,102,28.1694,4.568346766,0.492507056,114.65,31.3525422,4.677397165,0.447144687,65.561,23.210103,4.145902223,0.461844103,375,130.4688,5.889417969,0.441784358,41652,11605.7928,10.56363778,0.458551729,364,29.652,5.886241368,0.092847795,5.024038462,1.060841551,1.620041931,0.276007932,4.574010403,0.972164529,1.512181451,0.294965143,2.0556,0.42713706,0.739163153,0.205006663,11,2.9652,2.479894549,0.424145727,10.97,3.63177696,2.481269033,0.424097803,2.5896,0.56383278,0.968570587,0.201687691,19,4.4478,3.005512848,0.326501002,3966,1320.9966,8.38362533,0.441196555,381,68.1996,5.902355668,0.209258841,2.5758,0.66361176,0.975908224,0.273791754,9,2.9652,2.302886596,0.452367749,9.2814,2.95126356,2.317415162,0.443110055,3.1862,0.83129382,1.189083621,0.26628358,19,4.4478,3.005414529,0.341560564,3268,1094.1588,8.196975192,0.460224917,362,31.1346,5.879559554,0.094926961,1.142857143,0.15885,0.177007953,0.167981262,1.150366089,0.120922748,0.163853871,0.142205276
13,C15,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,CTNNB1,MG132+CHX,0.634844869,266,148.905,49.659687,5.052233102,0.373778228,883.5,183.1011,6.814628795,0.224008234,884.21,168.208383,6.807604924,0.200703633,187.405,59.52639,5.260103074,0.364172837,1378,276.5049,7.229274465,0.197619042,323360,41757.429,12.67982668,0.127660014,374.5,81.543,5.872219512,0.235288451,94.4045,16.6948173,4.563435487,0.170618944,48,17.7912,3.888576054,0.359371098,108.1,22.7905272,4.694041735,0.209418427,122.58,18.154437,4.819811592,0.143379954,506,11.8608,6.203791672,0.15346056,38819.5,9325.554,10.56583789,0.250590802,362,34.8411,5.871796152,0.104364371,19.59930556,7.90763249,2.926052742,0.407320427,8.383160211,2.224052515,2.113563189,0.307215676,64.2525,21.6785772,4.170259444,0.370202763,488.5,145.2948,6.188587337,0.329553912,484.195,137.058957,6.175694454,0.324085003,79.9715,25.8506136,4.383230379,0.363070673,673,173.4642,6.506144543,0.304490243,175445,55656.804,12.04791691,0.362113239,374.5,81.543,5.872219512,0.235288451,76.825,32.3703471,4.383178944,0.452520853,235.5,64.4931,5.460625936,0.342837498,225.045,61.950441,5.437677066,0.342202311,95.8775,35.4823245,4.586447187,0.420197577,452,114.9015,6.158337449,0.316765748,80513.5,21836.4741,11.30946321,0.332958685,362,34.8411,5.871786349,0.104357059,2.040117417,0.566230911,0.727961401,0.259725415,2.081964173,0.560295195,0.738017388,0.236719099,68.331,25.8380115,4.251505333,0.39827532,697.5,177.912,6.555789566,0.369815625,706.455,184.339071,6.560589058,0.3636421,87.5855,32.1716787,4.500855798,0.398047578,995.5,314.3112,6.909731171,0.344477742,259305,72417.597,12.43281077,0.389879194,374.5,81.543,5.872219512,0.235288451,139.545,77.703066,4.933088169,0.581098936,530.25,156.4143,6.255984375,0.35657824,536.26,158.022921,6.265193257,0.349472437,181.505,99.92724,5.185839346,0.563592225,1083.5,462.5712,6.969164564,0.393133366,193155,56146.062,12.13699289,0.349767292,362,34.8411,5.871796152,0.104364371,1.323734981,0.221988321,0.299805191,0.201541703,1.328344541,0.211803517,0.295395801,0.193341283
14,C16,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+Wnt3A,Hoechst,Smad23,CTNNB1,MG132+CHX,0.605504587,264,136.535,44.455761,4.943675442,0.357760241,829,154.1904,6.727787721,0.200455045,835.055,143.626875,6.721432261,0.179400515,171.04,54.78207,5.155217527,0.345459093,1266.5,255.7485,7.149447153,0.190462547,317340,50304.618,12.67156105,0.136143818,396.5,70.4235,5.950126045,0.202602267,88.5935,12.3470928,4.492082164,0.15733323,45.5,15.93795,3.867834147,0.373733516,101.88,18.4205637,4.636753488,0.205093511,113.345,11.467911,4.744693,0.128445411,447,2.9652,6.127016846,0.141715862,38060.5,8991.969,10.54246914,0.239503347,370,32.6172,5.905715599,0.092518177,18.05052398,7.669219756,2.859953574,0.413618979,8.218689518,2.448144867,2.084678773,0.296212452,70.668,26.7876168,4.232028442,0.381805018,497,143.8122,6.198434268,0.328533129,488.96,141.706908,6.184860141,0.321866732,86.8635,31.5163695,4.446101116,0.378140562,693,191.2554,6.527016434,0.307591132,190755,57109.752,12.13498862,0.354318335,396.5,70.4235,5.950126045,0.202602267,70.699,26.8706424,4.292366027,0.426881483,215,54.48555,5.385626027,0.340460727,210.265,63.092043,5.368480826,0.336114694,89.1045,31.942617,4.508829171,0.39580066,440,109.7124,6.118879219,0.29844736,77941,21903.1911,11.2741986,0.315268352,370,32.6172,5.905715599,0.092518177,2.257652928,0.622011061,0.812808241,0.272997908,2.272168963,0.630062706,0.816379315,0.26416189,90.8165,32.9070483,4.494099799,0.371406965,869.5,226.8378,6.759727708,0.382917894,860.995,225.043854,6.756919698,0.36859451,113.495,42.039123,4.729363815,0.363492968,1179.5,332.1024,7.063994938,0.308397962,338820,95946.459,12.70704708,0.362438168,396.5,70.4235,5.950126045,0.202602267,148.22,73.9728444,4.959440192,0.522787088,563.5,153.4491,6.321624145,0.406520983,568.8,147.956067,6.327206718,0.349484916,192.745,96.747063,5.21418623,0.504990987,1113,369.1674,7.008889048,0.346858427,206535,52550.757,12.23291423,0.32744562,370,32.6172,5.905706212,0.092508555,1.530052132,0.296965183,0.438103563,0.192310648,1.524595253,0.261037173,0.42971298,0.193957032
15,C17,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,CTNNB1,MG132+CHX,0.6475,259,144.41,56.175714,5.032270029,0.39637103,880,198.6684,6.790683033,0.239958963,864.1,181.262676,6.780971598,0.213628982,181.28,67.398996,5.241739431,0.385670835,1318,293.5548,7.20444201,0.206376968,310650,40786.326,12.65910563,0.128800656,371,78.5778,5.878132736,0.220167867,90.587,13.6043376,4.521123018,0.174204903,44,13.3434,3.86087888,0.40679957,103.08,19.3523778,4.657224058,0.225499537,116.22,13.402704,4.778674381,0.151663464,448,5.9304,6.180042759,0.196005127,36530,8404.8594,10.53224539,0.267452548,362,35.5824,5.875020975,0.097197439,20.89655172,6.934178806,2.929804153,0.463815319,8.484011794,2.648455869,2.12374754,0.338755404,99.861,40.2066294,4.514268066,0.590647433,624,166.7925,6.304181749,0.668851308,609.91,163.263912,6.291191374,0.648282902,122.83,50.0837106,4.730060322,0.574584659,883,265.3854,6.692425449,0.523195158,220020,83633.466,12.16929083,0.690311014,371,78.5778,5.878097794,0.22009834,81.82,28.6720014,4.345711984,0.554120376,190,60.0453,5.156331499,0.639013301,197.72,54.144552,5.216364571,0.554397736,106.26,32.3043714,4.586892755,0.528167874,519,124.5384,6.186208433,0.472804844,72403,18938.7324,11.09089126,0.557318283,362,35.5824,5.874527313,0.096862354,3.314285714,1.224898194,1.14785025,0.339522536,3.067255075,0.94335537,1.074826803,0.359121265,63.957,24.5726124,4.162983639,0.52313201,688.5,211.2705,6.387386683,0.775907317,688.4,216.652338,6.419090123,0.675243065,83.671,35.2399194,4.419234663,0.51757329,958,335.0676,6.824612335,0.511345907,249990,79067.058,12.29708363,0.684861908,371,78.5778,5.877991424,0.219937983,144.14,84.5096826,4.918726618,0.658100644,540,175.6881,6.136318997,0.740682829,536.75,167.97858,6.181041976,0.589977535,192.63,104.716038,5.176758459,0.630124946,1093,435.8844,6.928263481,0.48623643,192020,56175.714,12.05529765,0.586953875,362,35.5824,5.874252839,0.097609586,1.268518519,0.180715526,0.251067686,0.205844226,1.280726917,0.196742674,0.238048147,0.261282591
16,C18,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+Wnt3A,Hoechst,Smad23,CTNNB1,MG132+CHX,0.642126789,314,135.125,42.239274,4.941695007,0.350114309,796.25,145.2948,6.717282786,0.206127014,805.77,137.207217,6.712842693,0.185343977,166.84,53.121558,5.152081953,0.34458767,1247,232.0269,7.144998719,0.197507239,308460,42669.228,12.65431698,0.132231319,391,70.4235,5.941473013,0.192476254,89.3215,12.4790442,4.499055197,0.139245324,44.5,17.0499,3.859207812,0.384678546,101.325,17.7912,4.639467895,0.187018617,114.28,11.771844,4.748621258,0.108556918,447,2.9652,6.127671815,0.129746978,37111,7534.5732,10.54419435,0.212764597,370,29.652,5.904727954,0.085695332,18.70687646,6.829046387,2.858074974,0.398448496,8.044461642,2.456968295,2.073374797,0.271962002,99.8295,41.1851454,4.558623729,0.427057772,630.25,192.738,6.387295737,0.384286085,616.58,179.824554,6.369846856,0.377521362,124.625,48.295695,4.769037783,0.421712143,876,253.5246,6.735075951,0.353199224,238095,75968.424,12.3113191,0.426701163,391,70.4235,5.941473013,0.192476254,75.485,23.1152166,4.339418449,0.346229921,186,53.00295,5.248984251,0.364504867,195.435,49.266798,5.296702957,0.310223917,100.545,29.2346481,4.59229874,0.32583014,517,126.7623,6.24243868,0.295017248,73883.5,18276.7515,11.20142967,0.302652065,370,29.652,5.904725916,0.085719022,3.222869517,0.984154065,1.138311486,0.322954689,3.009131591,0.821543054,1.0731439,0.297789823,89.6045,34.8863193,4.489987961,0.425933644,846.5,238.6986,6.733793768,0.400843325,840.59,232.390137,6.729724346,0.385144291,111.495,42.7107408,4.721949966,0.422292602,1150,337.2915,7.03646235,0.338214323,321975,80809.113,12.67119853,0.38667375,391,70.4235,5.941473013,0.192476254,145.865,70.8245433,4.973196359,0.511459218,563.5,173.09355,6.318030115,0.386720928,564.88,167.785842,6.332322608,0.340775425,191.23,93.826341,5.226912444,0.492857039,1111,406.2324,7.002198024,0.371404013,207435,57524.88,12.2370513,0.323278632,370,29.652,5.904725916,0.085719022,1.472043273,0.259031221,0.415763653,0.214159846,1.477962732,0.255373749,0.397401737,0.215492819
17,C19,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,NFkB,MG132+CHX,0.617312073,271,141.9,44.166654,4.969744939,0.354465889,830,155.673,6.747468969,0.206859455,829.97,139.720224,6.74228641,0.186452612,176.23,55.137894,5.17990356,0.347675362,1296,260.9376,7.173478579,0.194198615,320810,46553.64,12.6771729,0.137618749,397,65.2344,5.934885509,0.207679492,91.403,14.7325962,4.526838104,0.176929547,48,19.2738,3.887881725,0.384123781,104.93,22.0670184,4.664775042,0.217967829,116.56,14.129178,4.779935645,0.149702973,448,4.4478,6.176971695,0.190471645,38393,10003.1022,10.56440687,0.257572664,372,29.652,5.899634384,0.093005578,18.6741573,7.931141982,2.859587244,0.434517172,7.891833921,2.530316222,2.077511367,0.317180406,56.362,17.7941652,4.026262666,0.42820955,419,103.782,6.024892524,0.426467837,414.1,99.156288,6.013480719,0.421253921,70.202,23.7008436,4.239889846,0.422061334,588,143.8122,6.359556365,0.379065843,162970,48362.412,11.94834923,0.498285628,397,65.2344,5.93486624,0.207742807,64.791,24.6971508,4.177601219,0.472126534,217,57.0801,5.319620663,0.488513806,203.51,49.904316,5.295900724,0.43548593,80.734,29.348067,4.392031088,0.437423627,404,84.5082,6.001468024,0.322470978,76228,18492.4698,11.19501999,0.460895993,372,29.652,5.899119018,0.094772851,1.973262032,0.500683622,0.705271861,0.296039226,2.060868732,0.495190771,0.717579996,0.260257122,74.239,33.884823,4.309272811,0.555944004,341,133.434,5.845495413,0.57106866,363.64,140.713566,5.904764359,0.551656335,97.068,43.7544912,4.554264216,0.532836715,720,266.868,6.571865756,0.462373764,144270,50393.574,11.83949315,0.552202192,397,65.2344,5.934728463,0.208209046,170.24,77.228634,5.08098389,0.566838585,435,149.7426,6.023263138,0.59886361,434.26,126.969864,6.04957154,0.520955853,204.82,89.015304,5.274049041,0.535437527,884,262.4202,6.792962445,0.413820288,162010,45100.692,11.94771041,0.540297466,372,29.652,5.898135758,0.099193005,0.8,0.178912911,-0.177767725,0.311086618,0.836561913,0.189158835,-0.144807181,0.260711891
18,C20,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+TNFA,Hoechst,Smad23,NFkB,MG132+CHX,0.632653061,279,141.28,52.498866,4.973443035,0.367212982,832.5,167.5338,6.736664796,0.2036689,838.07,154.916874,6.73134973,0.184729161,173.73,62.906718,5.183334738,0.356397228,1285,260.9376,7.163902127,0.195845651,317220,36605.394,12.66897194,0.124805954,388,68.1996,5.937622327,0.198582687,88.363,11.9586516,4.493266961,0.153701934,43,14.826,3.831267909,0.379650455,99.008,16.909053,4.626403092,0.200135068,113.16,11.000892,4.748685399,0.131559877,447,2.9652,6.14489556,0.174749197,36595,8001.5922,10.52964279,0.236991381,371,31.1346,5.903241485,0.089664717,20.20454545,7.603940909,2.905396886,0.432576354,8.359036145,2.463820399,2.104946638,0.304303853,55.593,21.4991826,4.012462444,0.479196868,433,129.7275,6.009100659,0.468657844,423.83,126.895734,5.99884033,0.462439202,69.28,27.168645,4.22740297,0.473847253,598,169.0164,6.344432226,0.423594603,162250,54707.94,11.93645122,0.489177942,388,68.1996,5.937606878,0.198566894,65.735,24.4347306,4.180224998,0.527318686,212,58.5627,5.313771983,0.497977598,203.8,58.533048,5.288809606,0.461657442,80.67,26.6022918,4.388270411,0.503143591,402,99.3342,5.992174555,0.406090108,75530,19653.3456,11.1920253,0.457693325,371,31.1346,5.90321366,0.089647738,1.970731707,0.468777738,0.695328676,0.295175162,2.029537381,0.473213082,0.710030724,0.267088599,68.648,35.6802516,4.280677519,0.651654178,341,131.9514,5.873141071,0.586207,364.09,139.453356,5.927931473,0.581201404,86.888,44.0673198,4.516472552,0.628654263,664,243.1464,6.555742609,0.521647599,147100,56590.842,11.86554197,0.545572633,388,68.1996,5.937606878,0.198566894,156.41,73.032876,5.033106491,0.640682063,395.5,139.3644,5.967028175,0.618066207,394.74,126.777126,5.990124271,0.56889756,188.47,84.715764,5.218819049,0.624657669,815,262.4202,6.727568683,0.517415206,149300,46168.164,11.89321124,0.552669193,371,31.1346,5.903083715,0.08980111,0.888653234,0.203200983,-0.093887105,0.312806459,0.925294597,0.219425255,-0.062192797,0.250773877
19,C21,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,NFkB,MG132+CHX,0.655367232,232,149.81,53.640468,5.056678614,0.37899013,882.75,187.5489,6.794624157,0.219283688,876.4,177.874935,6.787872199,0.200026404,189,66.190677,5.264693844,0.369932346,1342,267.6093,7.215600205,0.206957769,318425,45664.08,12.67789835,0.135422922,373,75.6126,5.89002569,0.207726656,88.031,14.1566061,4.511563195,0.184311781,47.5,18.90315,3.901336219,0.387218768,102.16,20.9617401,4.658369741,0.227057355,113.2,12.37971,4.767361431,0.155351295,448,2.9652,6.158067077,0.158868249,36744,8819.9874,10.53772831,0.248326114,362,30.3933,5.879358675,0.093390929,19.19282561,7.892300585,2.893287938,0.423169645,8.308055908,2.621578925,2.129502458,0.306381955,100.4885,40.7796543,4.441900979,0.681914671,621.5,186.43695,6.262587493,0.738189851,612.165,178.215933,6.249464387,0.721412061,122.8,51.5411064,4.656377774,0.667875099,865,269.8332,6.631856287,0.637672627,222650,93982.014,12.13945808,0.794109725,373,75.6126,5.88999175,0.207784522,73.072,24.5548212,4.273058991,0.61860963,192,57.0801,5.147028602,0.720908522,198.065,56.946666,5.208205137,0.63663684,94.064,30.6401529,4.515268965,0.593879357,512,131.2101,6.154949311,0.519562476,71682,20266.4007,11.08554017,0.659900985,362,31.1346,5.877335276,0.097050122,3.204727498,1.171324099,1.115558892,0.358023644,3.022610229,1.020355483,1.041259249,0.367048689,76.87,40.563936,4.3250958,0.759859334,354.5,161.6034,5.855967255,0.821873701,380.92,168.519729,5.920640793,0.793654666,98.71,49.5121683,4.569192239,0.733932685,748,293.5548,6.596921979,0.674014558,145840,58251.354,11.81064194,0.784912414,373,75.6126,5.889998235,0.207745322,178.675,96.66552,5.083831672,0.784728724,459.5,166.42185,5.997857953,0.837161219,449.07,164.702034,6.038903184,0.751253867,215.29,114.197265,5.274618764,0.76118824,924.5,335.8089,6.79136667,0.654606936,164760,54011.118,11.91644287,0.762225454,362,31.8759,5.877537389,0.095741727,0.823472986,0.189833967,-0.141890698,0.342818959,0.866518599,0.203867709,-0.118262391,0.308239932
20,C22,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+TNFA,Hoechst,Smad23,NFkB,MG132+CHX,0.623556582,270,144.89,52.498866,4.996599072,0.382954039,851,189.40215,6.774438446,0.219799642,852.125,177.333786,6.768124484,0.201234667,178.8,64.797033,5.205218549,0.372094942,1306.5,295.7787,7.190293977,0.206285862,316505,43588.44,12.66690802,0.134866482,383,68.9409,5.898783209,0.206891774,92.674,14.6577249,4.54253881,0.163559523,46,16.67925,3.888442641,0.377438341,105.93,22.342782,4.676863828,0.20999505,120.185,15.278193,4.795268443,0.132313697,449,11.1195,6.173113944,0.141531541,38076,8259.5646,10.56367208,0.236997527,364,32.6172,5.886807529,0.093316627,19.77272727,8.011816364,2.885995805,0.420101259,8.341494454,2.513780791,2.091260657,0.306181463,93.873,34.7017356,4.506275986,0.438885554,584,171.9816,6.334452883,0.391972465,572.28,163.293564,6.317158103,0.38578457,116.27,42.5091072,4.716596099,0.436991768,829,238.6986,6.68142092,0.371769865,211870,77910.63,12.21594537,0.440952902,383,68.9409,5.898783209,0.206891774,71.69,24.5207214,4.291410743,0.4089512,175,54.1149,5.171733152,0.378561399,178.855,48.992517,5.21808924,0.347569652,93.38,29.1575529,4.539259022,0.380009836,485.5,120.8319,6.168005608,0.321237118,66298.5,15859.3722,11.10484398,0.336628022,364,32.6172,5.886754681,0.093333211,3.233070501,1.369646904,1.162719731,0.354931862,3.102413639,1.079948042,1.099068863,0.316796055,71.321,34.2376818,4.309432867,0.591040548,344.25,129.7275,5.867903986,0.552702793,355.08,124.731138,5.926119348,0.541107901,91.2135,41.1147219,4.544249011,0.568904645,672.5,255.0072,6.566416979,0.480104878,135975,46931.703,11.82490334,0.462586908,383,68.9409,5.898783209,0.206891774,159.515,66.679935,5.100164146,0.52482146,399,144.92415,5.996172859,0.47159493,397.155,135.176055,6.018708328,0.424089346,190.23,73.136658,5.286768275,0.502393296,829.5,286.8831,6.760843256,0.404239517,145145,42691.467,11.90545291,0.387889067,364,32.6172,5.886741193,0.093368474,0.84061748,0.172916095,-0.128268873,0.306480202,0.887422626,0.189831675,-0.09258898,0.253181646
