,well,celltype,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,marker.3,media,rep,time.treatment,treatment.1,treatment,treatment.2,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
181,I19,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.468085106,352,51.091,13.7785431,3.974032636,0.296571077,325,48.1845,5.79458216,0.163538386,327.815,46.33125,5.799579783,0.157261606,65.5045,18.2500647,4.207779798,0.298599519,538,111.9363,6.309542346,0.19757957,151175,12639.165,11.93748934,0.090567011,467,65.2344,6.137907536,0.149521256,18.811,6.5115792,3.084765447,0.596330547,12,1.4826,2.544802282,0.156973024,22.9595,4.9993272,3.279168991,0.40715395,32.7575,8.4745416,3.650053166,0.554029215,192,14.826,5.502832496,0.526805283,25617.5,6496.7532,10.27267907,0.402444712,1092.5,68.9409,6.993510931,0.06469504,25.97368421,4.419288462,3.249779878,0.192083345,13.86412511,4.433506274,2.520410791,0.402890963,19.538,6.4478274,2.983939725,0.380854578,138.75,45.9606,4.932450871,0.363205996,140.325,45.990252,4.93928895,0.358692386,24.222,7.968975,3.203202304,0.375624004,217,66.717,5.388430606,0.332399266,63804.5,19895.7507,11.07719559,0.33578495,467,65.2344,6.137907536,0.149521256,28.6695,11.3181684,3.383623775,0.445514523,114,37.43565,4.715129013,0.350716613,115.875,40.3408047,4.730922602,0.354123076,35.4565,13.4760927,3.600130945,0.433796594,235,70.4235,5.459246574,0.340796885,122965,40429.7607,11.72485901,0.339454855,1093.5,71.1648,6.993933708,0.06484331,1.221264571,0.1930182,0.217321858,0.196342223,1.220403682,0.205574825,0.208366348,0.199147386,10.3125,2.58283746,2.36928563,0.363805072,57.75,16.67925,4.055583493,0.318541078,59.431,17.368659,4.083859777,0.323043046,13.1535,3.4344429,2.619856887,0.387545929,113.5,31.8759,4.751915663,0.363267461,27813.5,8095.7373,10.22176738,0.315461066,467,65.2344,6.137907536,0.149521256,13.416,4.9941381,2.647848927,0.454045241,48,16.3086,3.868990688,0.356596351,49.6815,15.7948791,3.907746502,0.360917211,17.0605,6.6235155,2.905975673,0.492748244,121.5,36.3237,4.871470449,0.524073571,54323.5,18225.6018,10.90166452,0.357565971,1093.5,71.1648,6.993917347,0.064854936,1.178628389,0.240360909,0.186592804,0.21504848,1.182229013,0.25319877,0.176113275,0.221011563
182,I20,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.393700787,300,52.071,16.3656801,3.988952659,0.296554416,325.5,48.55515,5.806588464,0.156484059,328.545,48.770127,5.815644779,0.151322789,65.8485,20.8616646,4.219067161,0.298416391,559.5,116.3841,6.340993237,0.203465716,154810,14284.851,11.95347764,0.087980632,466,66.717,6.137829533,0.150979324,19.293,5.0541834,3.16066827,0.531177706,13,1.4826,2.571683579,0.148238204,23.7525,4.1675886,3.327005613,0.383025124,33.3185,6.2365569,3.716080817,0.477523369,192,1.4826,5.532486589,0.467742414,26727,6264.7263,10.32214468,0.385579043,1093.5,74.8713,6.99513928,0.067913096,25.27272727,4.708476923,3.234904885,0.184811986,13.18574829,4.426889828,2.488639165,0.403478493,17.6335,5.7962247,2.892996341,0.34929612,126,43.7367,4.87048901,0.359272326,127.49,44.3401182,4.879940131,0.354862209,22.4285,7.3633329,3.119692582,0.34249438,203.5,64.4931,5.33680833,0.322001506,59997,23658.5895,11.01777123,0.36153619,466,66.717,6.137829533,0.150979324,29.1935,11.0683503,3.385472799,0.390716891,114,37.065,4.754450332,0.353497762,113.12,35.6520822,4.767381547,0.345827526,36.406,13.6376961,3.598976367,0.382271601,233.5,71.9061,5.470769392,0.312439046,124715,40115.4495,11.76275412,0.336971005,1093.5,74.8713,6.995369902,0.067921601,1.112189092,0.181483529,0.116038678,0.175363463,1.116828946,0.178489684,0.112558584,0.174802432,8.98055,1.92804717,2.242100534,0.275657612,51,13.3434,3.958056211,0.289925014,51.627,13.3204197,3.978836423,0.286877293,11.392,2.51056071,2.484767412,0.276849294,97.5,24.4629,4.621123984,0.284948216,24343.5,6682.8195,10.11666622,0.30585181,466,66.717,6.137829533,0.150979324,12.711,4.18715892,2.562248792,0.362250273,45.5,15.5673,3.822038736,0.353358472,46.8545,14.9023539,3.851323681,0.334574421,16.0705,4.9933968,2.801619562,0.366767698,111.5,28.9107,4.769876596,0.376441391,51511,16516.9053,10.84668429,0.339241705,1093.5,74.8713,6.995360877,0.067919646,1.131182796,0.225735402,0.136017475,0.207410837,1.133095031,0.218927412,0.127512742,0.19246175
183,I21,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.514629948,299,53.483,15.0454248,3.973895139,0.270199567,298,48.9258,5.709832537,0.162635561,296.52,46.523988,5.70899206,0.156305049,67.432,18.495435,4.209526263,0.27062412,514,99.3342,6.24468972,0.193687826,149970,13284.096,11.93162399,0.089793296,504,77.0952,6.222627025,0.159317527,12.591,4.52193,2.809437395,0.58488343,11,1.4826,2.456789026,0.137547963,18.698,3.3981192,3.094680235,0.384957457,21.198,5.315121,3.37271592,0.570928673,128,5.9304,5.250796199,0.561795766,21650,4561.9602,10.11376891,0.373261415,1122,74.13,7.019090027,0.070398945,25.90909091,4.048268182,3.253043511,0.180338747,15.20412844,3.943251199,2.614311825,0.375216492,16.355,5.5360284,2.823717775,0.362763187,114,40.0302,4.754839954,0.357856358,115.66,39.3615474,4.764162051,0.355063098,20.571,6.8926074,3.046663109,0.356359903,184,57.8214,5.239401286,0.329356661,59283,19165.5702,10.98678935,0.340221407,504,77.0952,6.222627025,0.159317527,25.206,8.5887018,3.276877979,0.403472576,96,37.065,4.587058838,0.368886819,97.375,34.7773482,4.600456298,0.368775095,31.121,10.6139334,3.49227959,0.397591211,205,62.2692,5.354318796,0.3415127,109740,39007.206,11.61974883,0.35391408,1122,74.13,7.019289501,0.070320456,1.181818182,0.205102767,0.167781116,0.17585628,1.179185409,0.19705589,0.163705753,0.171719183,9.4037,2.09684118,2.275182293,0.300958052,53,13.3434,3.97145893,0.292774787,53.708,13.024641,3.99634733,0.290033205,11.891,2.7606012,2.530781163,0.334647843,103,28.1694,4.688272122,0.368269344,27423,7183.197,10.21897437,0.285836919,504,77.0952,6.222627025,0.159317527,12.762,5.1831696,2.572614977,0.432059771,45,16.3086,3.800455477,0.361824763,46.351,15.411627,3.833792509,0.357200852,16.25,6.22692,2.828003807,0.488025718,114,34.0998,4.812483254,0.531185109,52259,18013.59,10.85301376,0.351289633,1121,75.6126,7.019220291,0.070327496,1.168316832,0.212017616,0.171003453,0.190577426,1.161485468,0.21411818,0.16255482,0.191834297
184,I22,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.54058193,353,119.55,39.496464,4.793370677,0.368417001,759,140.1057,6.632276306,0.195374388,745.99,126.584388,6.62079965,0.176987303,146.83,49.504014,5.001450056,0.356767076,1109,212.0118,7.011869403,0.192436476,258610,29755.782,12.47500271,0.112973567,352,51.891,5.854200931,0.184963154,50.884,14.5250322,4.013456352,0.404333139,17,2.9652,2.872804593,0.235462079,48.886,11.3433726,3.962218199,0.359315871,82.79,16.9802178,4.498644437,0.366504634,445,88.956,6.183384505,0.372552327,47474,11450.1198,10.83698991,0.361368879,972,56.3388,6.874771652,0.078287433,44,10.6561875,3.759471713,0.278128187,15.32740922,4.853993161,2.65858145,0.390691846,32.417,10.8555972,3.456559235,0.325327341,256,57.8214,5.539419412,0.29195424,254.02,56.887362,5.530576804,0.288338777,40.063,13.4679384,3.672933058,0.31921294,359,84.5082,5.865387401,0.271047831,89234,27179.0232,11.38478188,0.335619813,352,51.891,5.854200931,0.184963154,60.942,17.19816,4.10244746,0.309828772,112,43.7367,4.621308168,0.515391396,108.44,29.94852,4.698609382,0.304619107,69.292,18.317523,4.246417038,0.289836228,272,63.7518,5.624543236,0.25643975,106860,32127.942,11.57346395,0.316425816,972,56.3388,6.874853863,0.078319322,2.210169492,0.681819971,0.918111244,0.466271465,2.297445541,0.603501296,0.831967422,0.252075745,14.938,3.0571212,2.70062521,0.231018026,119,28.1694,4.758963544,0.251221175,118.32,27.5971164,4.759865832,0.247298994,18.812,3.7094652,2.939328174,0.232704085,179,35.5824,5.185921581,0.211904326,42130,11279.6208,10.614067,0.282846553,352,51.891,5.854200931,0.184963154,34.237,10.6643418,3.521985322,0.332702091,60.5,26.6868,4.027106875,0.502271454,63.286,19.9543134,4.151146689,0.311775782,39.748,11.8800738,3.676970039,0.311138844,165,40.0302,5.166925884,0.348461738,62567,20139.6384,11.02597566,0.33127463,972,56.3388,6.874828866,0.07834072,1.858974359,0.661813287,0.731856669,0.459450286,1.856514616,0.419148588,0.608719144,0.241653335
185,I23,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.558292282,340,130.815,43.425354,4.877796313,0.335015291,767,134.9166,6.643120719,0.187067809,762.75,117.992721,6.633126815,0.170307962,162.245,53.121558,5.090085973,0.326386601,1155,217.2009,7.053809673,0.185801258,273775,28517.811,12.52265643,0.108934627,367.5,67.4583,5.88952903,0.190082015,45.1605,12.0186969,3.898881411,0.44144896,18,2.9652,2.922163244,0.256757724,44.9395,9.1987917,3.904662128,0.381698416,73.7555,14.2144275,4.408872292,0.397166589,385,8.8956,6.14102405,0.383942924,45453.5,10577.6097,10.79259431,0.385416739,990,65.9757,6.887931884,0.077237259,41.47149123,9.049636364,3.720957475,0.303790715,16.71259683,4.920143647,2.728464686,0.415486612,31.411,10.8570798,3.456587857,0.355041642,239.5,68.9409,5.491804473,0.308599528,238.07,67.940145,5.485275563,0.303293286,38.653,12.6213738,3.673534523,0.343962436,344,89.6973,5.846349021,0.283853383,90610.5,30644.6007,11.37480753,0.371840883,367.5,67.4583,5.88952903,0.190082015,59.7155,16.4353623,4.074957267,0.352458168,107,50.4084,4.551632292,0.548173187,106.555,30.5556447,4.664525407,0.329875349,68.2925,18.6703818,4.220242215,0.325776226,271,69.6822,5.61746881,0.279729813,105300,33640.194,11.55256156,0.347359261,990,65.9757,6.888033425,0.077198757,2.251068741,0.68744433,0.940172181,0.470340774,2.271803754,0.508118754,0.820750157,0.240660067,16.0505,5.2899168,2.779777087,0.516699114,280.5,255.0072,5.791500801,0.971044666,281.835,253.732164,5.79089375,0.970089176,20.694,6.8451642,3.003171722,0.516979916,351,270.5745,6.027532406,0.824291558,102665,97063.5981,11.68042399,1.006535407,367.5,67.4583,5.88952903,0.190082015,36.8935,14.3315529,3.561912581,0.532027312,222.75,256.86045,5.449457724,1.279123749,226.115,251.67135,5.494158012,1.210117281,42.8095,16.6407024,3.729556087,0.533992102,377,330.6198,6.008447445,0.868235216,226020,248935.953,12.38219187,1.221300992,990,65.9757,6.88803311,0.077202914,1.217087261,0.274764912,0.342043076,0.39408987,1.223774053,0.282759966,0.296735737,0.28161683
186,I24,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.551056338,313,120.49,41.6447514,4.808968636,0.345622202,740.5,138.6231,6.610159571,0.173956612,735.03,131.032188,6.601591876,0.159579506,149.48,50.808702,5.020127378,0.33284867,1098,203.1162,7.013807074,0.184530409,268460,32928.546,12.50679525,0.114679516,376,60.7866,5.90520211,0.163138468,46.098,11.1817692,3.943956806,0.439027282,17,2.9652,2.879791822,0.228982703,44.806,9.058686,3.921409356,0.383247467,74.935,11.5880016,4.436058273,0.388695831,385,7.413,6.139163836,0.364659351,44183,9619.1088,10.81360211,0.383954844,992,63.7518,6.892191955,0.064588123,41.92105263,9.308052632,3.730367749,0.25094393,15.99775675,4.776461777,2.680182519,0.397332324,33.251,12.9371676,3.497102172,0.378503429,249,72.6474,5.506389007,0.307244292,247.87,72.558444,5.498105414,0.302737616,41.015,15.4738962,3.711723255,0.370630316,357,106.7472,5.865467973,0.298933172,90665,30964.101,11.40330992,0.3581646,376,60.7866,5.90520211,0.163138468,56.813,18.7608204,4.015158479,0.33936688,103,38.5476,4.547877803,0.506176442,101.83,28.0330008,4.639513855,0.305973848,65.489,19.9231788,4.161648838,0.312175414,252,63.7518,5.559029792,0.269046682,100560,26391.7626,11.53171767,0.314932586,992,63.7518,6.892203707,0.064606956,2.405,0.831079667,0.958511204,0.466653759,2.379960317,0.604999877,0.858591559,0.25424789,15.167,3.2973024,2.733568237,0.242616259,109,28.1694,4.71708122,0.25551981,109.91,27.072276,4.719695121,0.249949173,19.286,4.1853798,2.975139228,0.25517363,176,37.065,5.184059854,0.248228838,40869,11724.4008,10.62489703,0.28730765,376,60.7866,5.90520211,0.163138468,31.918,10.5279426,3.457790359,0.383533449,55,25.2042,3.957859895,0.495673133,59.772,17.2159512,4.085310786,0.326158386,36.458,11.0542656,3.610556606,0.376810182,155,38.5476,5.104737594,0.383109703,58652,17155.1646,10.9774992,0.341394678,992,63.7518,6.89218811,0.064597644,1.904761905,0.687421053,0.759221326,0.442057541,1.91279162,0.384847412,0.634384334,0.235115563
199,J13,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+BMP4,BMP4,0.809811321,1073,67.106,22.602237,4.220967163,0.33556442,370,62.2692,5.930037224,0.173455489,373.39,61.67616,5.936358173,0.164113111,83.223,27.909945,4.430826128,0.327832192,600,111.195,6.407401829,0.188400033,130090,9888.942,11.78581082,0.072225213,352,51.891,5.849450058,0.148113406,15.767,1.979271,2.776292883,0.21281729,11,0,2.423561332,0.089651227,20.292,1.497426,3.025330133,0.145305728,29.353,2.4729768,3.402060926,0.196098783,191,1.4826,5.283874974,0.212611978,19449,1986.684,9.8862224,0.154705635,960,50.4084,6.860892124,0.055766679,33,5.526054545,3.506475892,0.175276304,18.46267066,3.359532448,2.91102804,0.212637594,39.387,10.9060056,3.67474841,0.284554843,181,42.9954,5.189664575,0.238807918,174.63,40.7715,5.156827734,0.23323037,48.403,12.9757152,3.87789038,0.280831057,280,66.717,5.635939308,0.230163769,61087,14344.155,11.0062774,0.248963318,352,51.891,5.849450058,0.148113406,10.04,1.95881112,2.322205267,0.233851174,30,5.9304,3.397100123,0.208825663,32.132,5.9570868,3.475702103,0.201302479,14.38,2.8154574,2.678662571,0.241254429,125,31.1346,4.825987292,0.254442469,30549,6524.9226,10.33684702,0.218598835,960,50.4084,6.861144489,0.055734489,6.108108108,1.438384529,1.792564452,0.246271495,5.493608301,1.215410782,1.681125631,0.225845453,8.8148,1.8176676,2.191335191,0.212153814,45,8.8956,3.807798997,0.194285153,46.117,8.9815908,3.830747361,0.19368386,11.207,2.29269264,2.437964345,0.234149694,89,19.2738,4.509429091,0.258262315,15870,3135.699,9.680197431,0.206669993,352,51.891,5.849450058,0.148113406,9.5372,1.86629688,2.266948802,0.20924105,28,5.9304,3.341070886,0.197241342,29.271,5.3121558,3.382436103,0.186277665,11.973,2.2372434,2.503623642,0.243536708,81,16.3086,4.45084247,0.362921485,28064,5685.771,10.24354311,0.20401078,960,50.4084,6.861106962,0.055761043,1.565217391,0.244951304,0.466728111,0.159829127,1.550382263,0.229218048,0.448311258,0.145219571
200,J14,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,TGFB3,TGFB3+BMP4,BMP4,0.769027134,1162,76.326,24.2753511,4.323431272,0.310312516,402.25,60.41595,6.001219641,0.154743775,404.115,59.355891,6.005564972,0.147244463,94.3795,29.3124846,4.537420873,0.300670507,650,118.608,6.481303423,0.174757037,136405,8569.428,11.82527952,0.060562709,338,48.9258,5.819710602,0.137128009,14.9365,2.0630379,2.752129721,0.309215525,12,1.4826,2.467687784,0.101123207,20.2775,1.6597707,3.043162185,0.213042266,28.1495,2.461116,3.38871869,0.29076573,191,1.4826,5.316259213,0.299918043,19204,2008.923,9.894022262,0.216780999,946,45.9606,6.850859903,0.050956562,34.08333333,5.569253846,3.533531857,0.167470833,19.79938001,3.495660606,2.962402787,0.246828307,47.421,12.6280455,3.856895274,0.26716287,204,46.7019,5.31499881,0.226223612,196.415,43.744113,5.276373438,0.220471816,57.882,15.1855305,4.057563684,0.263138963,319,71.9061,5.766848378,0.2183984,66291,15011.325,11.09608419,0.224033296,338,48.9258,5.819710602,0.137128009,10.326,2.19884406,2.37603455,0.271145984,31,5.9304,3.445053263,0.208730948,33.3875,6.553092,3.523130253,0.207785073,14.765,3.2268789,2.73229486,0.279396444,132,32.6172,4.898688469,0.274070829,31648.5,6536.7834,10.37418696,0.221254937,946,44.478,6.851056571,0.05100589,6.615493959,1.682018657,1.869945546,0.255765336,5.927682224,1.403354453,1.753243185,0.24024346,9.9899,2.0578488,2.307197598,0.200833055,46,8.8956,3.841118922,0.200615349,47.861,9.7325277,3.869067181,0.196994867,12.814,2.6405106,2.555409617,0.205828823,100,20.7564,4.608538189,0.225553827,16111,3262.4613,9.688777754,0.195360654,338,48.9258,5.819710602,0.137128009,9.7648,1.76703681,2.294901659,0.23817864,28,5.9304,3.329630501,0.205853774,29.103,5.4515202,3.379453225,0.200203649,12.2585,2.2038849,2.5329718,0.273879213,83,17.7912,4.491771368,0.38696035,27698.5,5670.2037,10.23047491,0.212767987,946,44.478,6.851021447,0.051016547,1.63245614,0.27874614,0.511488421,0.179902051,1.620420616,0.257658573,0.489613956,0.168252198
201,J15,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,TGFB3,TGFB3+BMP4,BMP4,0.7866394,1154,70.5295,21.7393638,4.264372292,0.314279067,371,59.304,5.927290235,0.166227929,374.365,56.064519,5.936837625,0.156536911,86.831,25.7401599,4.469394288,0.306193561,614,106.7472,6.424540151,0.178208912,124395,9392.271,11.74284375,0.07349703,335,45.9606,5.806002705,0.141981351,16.008,2.2898757,2.819643421,0.286091055,11,1.4826,2.43426734,0.083969024,20.5895,1.7761548,3.058045278,0.194230075,29.3885,2.6694213,3.430061325,0.262590563,191,1.4826,5.314771479,0.279736426,19375,2215.0044,9.902662296,0.203965844,941,45.9606,6.844617669,0.055654531,32.54545455,5.621525,3.493022895,0.17333554,18.25025923,3.498404167,2.878792346,0.247917772,42.232,11.5131303,3.748561275,0.273000219,189,42.9954,5.238747231,0.230182694,182.83,41.179215,5.208935141,0.225336374,51.6385,14.1781038,3.94901302,0.270368196,300,68.1996,5.703126932,0.22698048,61158,13593.9594,11.0149378,0.239048362,335,45.9606,5.806002705,0.141981351,11.7175,2.3654883,2.485355122,0.247027427,33,7.413,3.525299835,0.217216292,36.1395,7.2966159,3.602512745,0.208039342,16.1355,3.0904797,2.810630062,0.256702427,133,29.652,4.912938066,0.254870018,34066,7562.7426,10.44752153,0.225978771,942,47.4432,6.845008546,0.055610171,5.677995392,1.626931452,1.713447396,0.2843583,5.10435453,1.370271103,1.606422396,0.26747162,8.96005,1.93316214,2.206231493,0.234152083,42,7.413,3.752137525,0.183864867,43.3265,8.250669,3.779334932,0.186948613,11.4925,2.5041114,2.451872957,0.254915625,87,20.7564,4.493505619,0.271554498,14614.5,2935.548,9.585337854,0.2086989,335,45.9606,5.806002705,0.141981351,8.55165,1.63108239,2.161138984,0.227735171,25,4.4478,3.239388999,0.19307963,26.535,4.5678906,3.288262647,0.191944656,10.9235,1.9837188,2.414342205,0.284387811,78,19.2738,4.444965947,0.430134271,25130.5,4739.8722,10.1332396,0.207442185,941.5,47.4432,6.844977103,0.055628967,1.652173913,0.251056034,0.512748526,0.156396195,1.628095087,0.234789846,0.491072285,0.15497596
202,J16,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,TGFB3,TGFB3+BMP4,BMP4,0.234496124,121,76.89,24.3991482,4.353853495,0.279619559,430,78.5778,6.097093564,0.156703655,432.3,68.05134,6.100526155,0.146427718,93.531,29.7246474,4.564596016,0.270031727,710,126.021,6.573548921,0.172523455,164580,17005.422,12.0182651,0.087748929,375,51.891,5.917737,0.135639803,27.386,5.4648636,3.407292981,0.366586805,14,1.4826,2.668290204,0.165138295,30.914,5.1579654,3.493319906,0.295997187,46.593,6.2536068,3.935142628,0.33399127,257,2.9652,5.709611926,0.359715739,31205,5647.2234,10.4089096,0.302696397,1004,51.891,6.915589235,0.05440675,31,7.143436364,3.42880336,0.227872307,14.14991296,3.778796879,2.607206249,0.337426269,77.113,22.9387872,4.293417622,0.354519509,370,114.1602,5.897406888,0.315601344,369.62,118.148394,5.882500642,0.315977947,92.464,28.7965398,4.483973503,0.348495753,570,154.1904,6.320149026,0.313392116,143400,41127.324,11.8002413,0.33812765,375,51.891,5.917737,0.135639803,44.957,15.4531398,3.791839996,0.347851361,70,31.1346,4.166628321,0.47570079,76.494,27.487404,4.343157407,0.325471576,57.109,16.6911108,4.026217231,0.335400666,316,84.5082,5.771975035,0.330632053,77382,29140.503,11.25902452,0.330638629,1005,53.3736,6.915865487,0.05444943,5.25,1.90267,1.730778568,0.461506037,4.732139231,1.388977186,1.539343236,0.285633017,12.999,2.9518566,2.586093094,0.272958067,84,19.2738,4.47128523,0.26151044,84.979,18.495435,4.476708315,0.254861309,16,3.4870752,2.815600347,0.265144256,138,25.2042,4.962763188,0.231256728,32414,6376.6626,10.39444438,0.2414175,375,51.891,5.917737,0.135639803,25.407,6.9889764,3.24285062,0.281538986,44,17.7912,3.722588681,0.438296509,47.716,11.8326306,3.866387982,0.272094043,28.995,7.9363578,3.410340122,0.281185218,136,34.0998,4.994139041,0.349814121,48345,12628.7868,10.78220166,0.279197961,1005,53.3736,6.915814516,0.054483994,1.975308642,0.723225093,0.748696549,0.454321352,1.820093516,0.408020479,0.610320333,0.243299014
