,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
206,M8,IE6,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+BMP4,Hoechst,Smad23,,0.530758226,371,89.24,22.3412994,4.491771196,0.260656999,522,69.6822,6.265706849,0.131205536,516.58,66.761478,6.259430671,0.127820769,109.34,26.53854,4.698444515,0.256544521,787,128.9862,6.679733964,0.16512323,178560,22446.564,12.0935916,0.111315612,343,38.5476,5.834159268,0.12105722,48.721,8.9815908,3.907721098,0.195621799,28,11.1195,3.376671566,0.374505251,58.349,14.1706908,4.083439598,0.231878783,62.916,8.8985652,4.182115924,0.162557141,257,5.9304,5.61136552,0.1330362,19897,4754.6982,9.923255837,0.23580315,344,17.7912,5.83981621,0.052527585,19.25,8.31315,2.889035283,0.393869858,8.961804665,2.488013012,2.175991073,0.269406554,109.58,34.529754,4.688190373,0.387870445,508,128.9862,6.227861776,0.332224138,495.74,118.16322,6.206034938,0.322134841,134.48,42.817488,4.886605587,0.382237058,810,198.6684,6.689819675,0.316678126,172050,44670.738,12.04019797,0.351441411,343,38.5476,5.834159268,0.12105722,38.851,10.3945086,3.668432815,0.334237647,132,39.2889,4.88279497,0.347078586,142.24,35.552748,4.962441657,0.316863544,53.412,13.71405,3.973398424,0.330089005,367,83.0256,5.916727358,0.297859879,49032,11580.5886,10.80235652,0.309406818,344,17.7912,5.839915271,0.052733931,3.884920635,1.323300891,1.345066805,0.343670421,3.52978236,1.053771898,1.243593281,0.2904886,2.0368,0.34529754,0.727598048,0.172144392,11,4.4478,2.361669272,0.398551138,10.647,4.4144415,2.36993089,0.391017856,2.6001,0.44003568,0.963351224,0.16852651,19,5.9304,2.978067937,0.294663662,3699,1458.8784,8.202083695,0.401842431,343,38.5476,5.832153146,0.121427723,2.7515,0.66435306,1.052400762,0.248907185,12,4.4478,2.468503494,0.360784064,12.328,4.084563,2.497463459,0.351530669,3.5904,0.91001988,1.313966747,0.275273308,27,8.8956,3.318922083,0.359993197,4203,1460.361,8.334582468,0.355172112,344,17.7912,5.837116581,0.056311435,0.9,0.06354,-0.106834222,0.099069226,0.888615145,0.070420322,-0.127532569,0.087273819
207,M9,IE6,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+ctrl,Hoechst,Smad23,,0.548089592,416,90.073,21.1693041,4.49608391,0.23688061,514,62.2692,6.252348259,0.127002398,511.895,57.287664,6.246086954,0.119314548,111.225,25.315395,4.709654228,0.233619661,789,111.195,6.675435933,0.146895048,175850,17539.158,12.09244679,0.104547772,344,31.1346,5.846358402,0.102309438,43.236,5.3040015,3.76767791,0.11975929,23,6.6717,3.164141272,0.26768874,49.8135,8.7117576,3.921919705,0.150925662,58.7015,4.7198571,4.070293719,0.078584206,255,2.9652,5.539487679,0.036032324,17319.5,3161.6445,9.766086081,0.162544063,345.5,14.0847,5.844166666,0.044350379,23.28409091,7.728766734,3.088206987,0.300865275,10.20684858,2.352208724,2.324167248,0.215452322,179.97,54.292812,5.182348037,0.292758412,772,182.3598,6.640267814,0.238165819,739.435,172.27812,6.597136781,0.230528414,222.65,64.115037,5.390012124,0.286617946,1189.5,281.694,7.070875323,0.233988925,253355,65019.423,12.44349718,0.255658456,344,31.1346,5.846358402,0.102309438,45.745,8.4419244,3.835954926,0.202042744,92,16.3086,4.548359225,0.207634325,114.32,17.64294,4.752591927,0.17815536,69.8695,14.062461,4.256433182,0.215172179,493,118.608,6.201307093,0.231101623,39781.5,6347.0106,10.59688537,0.179864317,345.5,14.0847,5.844292145,0.044345666,8.139491399,1.857866112,2.091908589,0.21944225,6.370543951,1.282494691,1.844544854,0.189102602,1.9422,0.28376964,0.695628814,0.155929499,10,4.4478,2.28166985,0.42538655,10.203,4.04883234,2.2925602,0.417199428,2.44825,0.35100555,0.92813182,0.158895744,19,5.9304,2.919314292,0.298735375,3440,1464.8088,8.134360877,0.426574564,343,31.1346,5.841799793,0.102589277,2.5786,0.55419588,0.977431645,0.234674449,11,4.4478,2.377927638,0.386071463,11.3275,4.12666884,2.403858146,0.375888452,3.3425,0.78088542,1.23688066,0.256644894,25,7.413,3.249308177,0.348116268,3930,1366.2159,8.242831098,0.383709715,344,14.826,5.838972276,0.048653737,0.916666667,0.08825,-0.096257788,0.092182387,0.907700769,0.066951078,-0.111297947,0.089007763
208,M10,IE6,DAPI,FITC,TRITC,2,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+BMP4,Hoechst,Smad23,,0.50136612,367,83.197,18.1662978,4.42955304,0.231310162,511,62.2692,6.243109916,0.120950114,512.49,61.513074,6.242103597,0.117901717,102.03,22.4658378,4.638514923,0.230773874,778,105.2646,6.660965729,0.138615725,175110,21779.394,12.08444987,0.10624064,345,34.0998,5.842342501,0.104727508,48.465,9.9793806,3.904632313,0.207008559,25,7.413,3.262086522,0.330031705,56.139,12.8511768,4.045181865,0.221665675,63.852,11.3374422,4.196987566,0.172700326,257,7.413,5.63094086,0.11968963,19443,4483.3824,9.889550106,0.227513897,346,14.826,5.844368112,0.045800112,20.75510204,7.858605195,2.981023394,0.364397816,9.242534371,2.607700028,2.196921732,0.263905755,174.52,50.512182,5.171682638,0.286464603,777,188.2902,6.671106817,0.228063547,746.6,173.790372,6.63381919,0.22300709,214.54,64.077972,5.379973868,0.282485357,1202,287.6244,7.10284654,0.229655294,260610,59897.04,12.47616422,0.228398934,345,34.0998,5.842342501,0.104727508,52.163,13.5909942,3.991629408,0.300376273,92,17.0499,4.55019196,0.213348222,121.64,22.9803,4.806323477,0.202729334,78.581,22.268652,4.403698539,0.29788265,541,143.8122,6.317809034,0.27088096,42311,8014.9356,10.65081504,0.19892921,346,14.826,5.844492127,0.045846425,8.517857143,1.735081098,2.120914857,0.214119278,6.261758144,1.261924478,1.827495714,0.191601272,1.9316,0.29622348,0.701502058,0.239352239,9,4.4478,2.268071017,0.497523458,9.1536,3.76550748,2.280569239,0.491676288,2.4401,0.37302216,0.936208756,0.243343782,17,4.4478,2.914299688,0.400113361,3187,1278.0012,8.120269751,0.501155078,344,34.0998,5.839701711,0.103863016,2.5447,0.52306128,1.000333138,0.306616154,10,2.9652,2.377880622,0.460206564,10.531,3.7902669,2.408952597,0.456086112,3.2951,0.73700046,1.263242001,0.338000334,24,7.413,3.271966344,0.4370882,3666,1316.5488,8.250780328,0.459561287,345,16.3086,5.841826563,0.045800541,0.9,0.07413,-0.109809605,0.094071182,0.890134357,0.070131887,-0.128383359,0.085735814
209,M11,IE6,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+ctrl,Hoechst,pSmad158,,0.534306569,366,90.524,22.2871845,4.511991525,0.241795087,535,69.31155,6.279348248,0.12781271,535.61,67.821537,6.277771251,0.123775536,111.565,26.716452,4.718686589,0.240379924,823,123.0558,6.709009749,0.152182797,179495,20704.509,12.10136073,0.102370706,336,34.8411,5.823585554,0.113592542,49.948,10.066854,3.926699639,0.192175192,24,5.9304,3.274024502,0.342348373,56.424,11.682888,4.063046483,0.219393482,66.3175,12.424188,4.215925072,0.161119422,257,14.0847,5.648416973,0.127532862,19244.5,3951.129,9.899571161,0.226946209,342,17.7912,5.836524919,0.050476746,22.30492424,6.749119318,3.005323746,0.369026402,9.380818259,2.162502666,2.214724768,0.25748831,165.52,44.559543,5.071915133,0.382182876,621.25,162.71535,6.400607314,0.372465286,608.585,152.26302,6.383446026,0.36171772,202.91,53.558925,5.272705327,0.373969082,1134,255.7485,7.002352969,0.334969406,205030,53306.883,12.20703269,0.37545457,336,34.8411,5.823585554,0.113592542,43.2455,13.5050034,3.784630652,0.35640366,111,28.1694,4.711121486,0.333697108,126.35,28.61418,4.836155407,0.30989096,60.942,19.5436332,4.117124238,0.368372208,419.5,138.6231,6.044957641,0.373865532,43515.5,10810.3779,10.67264833,0.304271787,342,17.7912,5.836494104,0.050454268,5.440468617,1.39932733,1.689485828,0.280048705,4.733807975,1.087249386,1.547290619,0.235206796,1.95865,0.31616445,0.690888749,0.16783671,9,2.9652,2.228381468,0.4162791,9.34745,3.58507506,2.235105103,0.408875963,2.45165,0.39933831,0.922077638,0.168327894,18,4.4478,2.881553573,0.299966384,3166,1270.5882,8.054075293,0.425666036,334,35.5824,5.818970044,0.113057995,2.7,0.56427756,1.017819501,0.251917525,10,4.4478,2.353471554,0.379021498,10.7745,3.68114754,2.385546924,0.364713069,3.4808,0.80668266,1.283556776,0.295483104,26,10.3782,3.272018182,0.390965033,3690.5,1357.3203,8.215409732,0.375555901,340,17.7912,5.829863385,0.055125729,0.888888889,0.074796201,-0.125090086,0.105820141,0.867817443,0.075832437,-0.150441821,0.104185844
210,M12,IE6,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+BMP4,Hoechst,pSmad158,,0.570987654,370,76.8815,18.436131,4.37620739,0.265220091,483.75,61.5279,6.187734469,0.135973049,480.265,56.961492,6.183196197,0.125931449,96.094,22.9024635,4.58727065,0.260327318,728.5,106.0059,6.597815114,0.152309084,169405,21104.811,12.04780869,0.116871105,352,37.065,5.864608812,0.109195482,44.1775,4.2676641,3.790133517,0.12182998,20,5.9304,3.017406745,0.276934178,48.4315,7.005285,3.887760555,0.153493786,60.0225,3.8681034,4.096270996,0.092620184,255,2.9652,5.544619681,0.095692791,16964,2527.0917,9.740584037,0.16427828,349,16.3086,5.852823612,0.047363581,25.15882353,6.399840847,3.170327724,0.282411361,10.03151813,1.896637167,2.295435642,0.199484704,190.545,55.197198,5.222717089,0.373156064,745.75,184.5837,6.60194761,0.351535356,722.63,168.845901,6.56934172,0.346173219,232.965,66.679935,5.421551798,0.367479101,1268.5,306.1569,7.124156415,0.336589406,259870,70149.219,12.43395192,0.368260245,352,37.065,5.864608812,0.109195482,45.772,10.8029649,3.823710183,0.300952429,108,29.652,4.695176603,0.37141699,126.69,29.87439,4.844997071,0.330014481,65.133,15.4694484,4.188460672,0.310932561,468.5,113.4189,6.139620574,0.31900907,44119,10747.3674,10.69776545,0.334599093,348.5,15.5673,5.852768388,0.047381981,6.820257441,1.488995311,1.906771007,0.211785622,5.658007893,1.039217869,1.724344649,0.182546075,1.9694,0.30052302,0.708131008,0.159893335,9,2.9652,2.232874147,0.345982412,8.9519,2.92087026,2.238904009,0.342956783,2.4503,0.36019767,0.940172913,0.165270456,17,4.4478,2.887892327,0.274650074,3202.5,1047.4569,8.101588713,0.351699832,351,37.065,5.862684376,0.109031202,2.6585,0.52135629,1.010663656,0.211128849,10,2.9652,2.358156752,0.317084242,10.3255,3.01642383,2.385921327,0.309871576,3.4393,0.67213671,1.278331809,0.241745197,25,7.413,3.283948447,0.338233774,3640.5,1041.5265,8.23685471,0.312432083,348,16.3086,5.850933361,0.047953115,0.888888889,0.052799145,-0.125282605,0.089887485,0.866843711,0.064779861,-0.147017319,0.084749146
211,M13,IE6,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+ctrl,Hoechst,pSmad158,,0.520984081,360,83.0765,20.0210304,4.437919585,0.247577562,520.25,58.5627,6.264400153,0.119718785,519.585,54.077835,6.262445788,0.114979655,102.335,24.9810687,4.647408162,0.244199745,785,108.2298,6.668776915,0.140920083,182670,21920.241,12.11461783,0.108538086,350,40.0302,5.852167716,0.110060562,49.7865,11.6124645,3.926009701,0.208478897,22,5.9304,3.148013019,0.327196615,55.3915,12.2529477,4.026340467,0.222104657,66.829,14.0076048,4.22330679,0.175495975,257,31.1346,5.652059147,0.12125459,19179,4260.9924,9.875008175,0.230216157,348,17.7912,5.848667516,0.047395411,23.98214286,7.518380882,3.116387135,0.329563608,9.628077643,2.330655147,2.236105321,0.239973159,191.015,48.658932,5.244559356,0.279856231,780.75,180.1359,6.651084535,0.270024587,762.015,165.68055,6.619684111,0.264423503,232.59,57.384033,5.445715655,0.275865151,1316,272.0571,7.160007042,0.251398702,264540,62476.764,12.47185312,0.283557047,350,40.0302,5.852167716,0.110060562,51.5565,14.8727019,3.963238819,0.321322487,112.5,27.4281,4.739521607,0.294973559,134.515,30.044889,4.912905418,0.274701715,74.5945,23.0699973,4.331091583,0.324019127,527.5,147.5187,6.252198372,0.311687611,46645,10172.1186,10.76165184,0.269418946,348,17.7912,5.84874559,0.047436987,6.753045404,1.626358416,1.911562929,0.236593458,5.526904082,1.064300055,1.706778693,0.200692438,1.96715,0.33076806,0.692708591,0.164585471,9,2.9652,2.239014531,0.404968783,9.07945,3.35645814,2.245707456,0.399261895,2.47025,0.41394192,0.925220115,0.162335424,18,4.4478,2.887030186,0.294985446,3187,1257.9861,8.095254583,0.415655966,349,40.0302,5.849546837,0.109148841,2.71245,0.54270573,1.030928382,0.256696037,10,2.9652,2.361475224,0.364867568,10.437,3.44837934,2.394994868,0.357170824,3.48865,0.72699291,1.297517148,0.305408871,25,8.8956,3.273601199,0.394851372,3632,1243.1601,8.24053149,0.362866711,346,17.7912,5.845536399,0.048387191,0.888888889,0.072070833,-0.122460693,0.096880971,0.868960954,0.072805059,-0.149287412,0.091062818
212,M14,IE6,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+BMP4,Hoechst,pSmad158,,0.541720154,422,86.162,21.0929502,4.466973368,0.242723809,510,66.34635,6.238047881,0.125183886,507.325,63.062391,6.232281851,0.119196563,107.945,25.7520207,4.681152508,0.238677597,776,106.0059,6.657775329,0.144520548,179350,23751.252,12.10145964,0.109741321,356.5,37.8063,5.869175174,0.103484932,44.0475,5.4070422,3.775861728,0.119737907,21,5.9304,3.122723397,0.316075203,49.249,8.7065685,3.911510458,0.173065668,59.273,4.4915367,4.077741429,0.079236001,255,2.9652,5.54060242,0.059532092,17329.5,3229.8441,9.764934415,0.183580678,350,16.3086,5.853424192,0.045616234,24.71447028,8.088798096,3.115324483,0.34452935,10.3294693,2.408438598,2.320771393,0.227304118,206.77,63.366324,5.322017472,0.306342048,823.5,190.5141,6.696479761,0.295930934,798.11,177.215178,6.664755781,0.271240347,250.375,74.263434,5.518310121,0.297232788,1380,319.5003,7.21231489,0.246882284,281590,61283.271,12.53393386,0.283202744,356.5,37.8063,5.869175174,0.103484932,48.397,9.8407575,3.908974121,0.222052337,125.25,35.5824,4.848645459,0.300747616,142.345,34.351842,4.980746028,0.249970242,70.3555,14.5776645,4.26264343,0.223640507,495,114.9015,6.221081677,0.238252088,49293.5,10702.1481,10.83418051,0.242334334,350,17.7912,5.85343498,0.045674159,6.440274415,1.567134211,1.847834302,0.278246598,5.465055515,1.120356944,1.684009752,0.242918508,1.9432,0.30074541,0.688660291,0.165577122,9,2.9652,2.217965777,0.37826766,9.06785,3.14288961,2.228128946,0.368892342,2.4516,0.39429747,0.92460484,0.172269698,17,4.4478,2.891755903,0.298823946,3134,1060.8003,8.094913576,0.381459659,355,38.5476,5.866784767,0.103436802,2.69695,0.59904453,1.015675593,0.248446244,10,2.9652,2.342176467,0.335827606,10.4975,3.35549445,2.377708199,0.330140859,3.50695,0.84997458,1.292431826,0.304326166,25,8.8956,3.294813447,0.396100511,3676,1132.7064,8.228802648,0.33575999,348,17.7912,5.851094051,0.046908453,0.888888889,0.065893333,-0.124210689,0.098717998,0.867501906,0.071683985,-0.149579253,0.095556878
213,M15,IE6,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+ctrl,Hoechst,Smad23,CTNNB1,0.529925187,425,84.009,19.7897448,4.441400078,0.246857982,523.5,67.4583,6.253173363,0.128207794,521.11,65.590224,6.247819203,0.12210544,102.87,22.9639914,4.644664644,0.242712431,774,115.6428,6.651549016,0.147343042,174340,23410.254,12.07466579,0.118950014,341,37.065,5.826843943,0.11107421,52.08,11.3774724,3.966965269,0.215344794,27,11.8608,3.42436699,0.481823991,61.27,17.5866012,4.140709829,0.282239151,66.972,13.3923258,4.236679807,0.175186259,257,11.8608,5.644087267,0.130141766,21077,6130.551,9.978711345,0.281252964,343,16.3086,5.838001969,0.04792401,18.82692308,10.98780385,2.828806373,0.513914996,8.486991328,2.862042338,2.107109374,0.32617268,93.998,35.0442162,4.529002653,0.413758356,474,133.434,6.139852181,0.322560373,465.72,124.24188,6.123485469,0.315449577,113.45,41.838972,4.726633089,0.409093424,743,203.1162,6.591542666,0.320678871,156360,45026.562,11.95033202,0.347960749,341,37.065,5.826843943,0.11107421,38.344,9.2618022,3.660637861,0.315067534,144.5,36.3237,4.993507801,0.298667353,154.74,33.684672,5.059408742,0.276569603,50.704,13.3774998,3.93818473,0.321683179,365,96.369,5.899957551,0.288599542,53363,11653.236,10.89748581,0.276856441,343,16.3086,5.838076188,0.047948337,3.101851852,1.000585331,1.14634438,0.329133658,2.870397842,0.774953413,1.064076727,0.279104507,83.444,25.3317036,4.350049244,0.405742918,592,114.1602,6.355992302,0.278062641,579.81,108.615276,6.341914756,0.273071855,102.26,30.6586854,4.556161847,0.399816787,812,171.9816,6.674114849,0.273567821,193760,38532.774,12.16876075,0.291029517,341,37.065,5.826843943,0.11107421,45.658,12.7518426,3.845454421,0.327020497,316,65.2344,5.754547686,0.25303305,323.39,63.633192,5.784609635,0.239948998,58.729,15.9053328,4.103117922,0.331655063,538,108.2298,6.30563814,0.246131437,110880,23574.8226,11.62268722,0.248779257,343,16.3086,5.838076188,0.047948337,1.930513595,0.326751542,0.601444616,0.241177068,1.839207777,0.284499924,0.557305121,0.225144598
214,M16,IE6,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,2,120,ctrl+Wnt3A,Hoechst,Smad23,CTNNB1,0.524449878,429,89.974,22.8335226,4.49041856,0.25523405,516,67.4583,6.253793144,0.127959128,512.31,65.471616,6.246063082,0.12500365,109.59,27.265014,4.693826605,0.251782214,771,126.021,6.662498064,0.158916083,174960,22965.474,12.08103347,0.114463909,341,35.5824,5.834967121,0.107413614,50.787,7.7554806,3.922127149,0.182820884,30,14.826,3.468321529,0.432506818,60.891,15.8845764,4.123968485,0.245225695,64.019,7.1402016,4.18448685,0.146548423,256,2.9652,5.597462364,0.098454712,20796,5635.3626,9.964388794,0.246227546,344,14.826,5.840419857,0.046601069,16.68115942,9.447894364,2.785471614,0.46853435,8.464928751,2.718807698,2.122094598,0.297410814,117.89,42.239274,4.753847705,0.37375906,543,144.5535,6.309288445,0.268446957,525.49,134.560776,6.284060475,0.258114614,142.93,51.164526,4.950047457,0.370623407,852,241.6638,6.747781881,0.280541751,183540,54159.378,12.11902991,0.285707377,341,35.5824,5.834967121,0.107413614,40.294,8.398929,3.711546975,0.241797352,126,31.1346,4.872171276,0.259315285,140.72,28.821744,4.971937241,0.21683009,54.143,12.9534762,4.018611855,0.254349513,376,80.0604,5.95549552,0.240424262,49053,10232.9052,10.81242983,0.207199392,344,14.826,5.840492558,0.046637827,4.229357798,1.44456524,1.437117169,0.354527444,3.79217398,1.091835194,1.312123234,0.29382261,85.11,24.53703,4.389881174,0.327457824,585,94.8864,6.35650846,0.178512021,573.39,90.616512,6.339648312,0.173691507,104.9,30.185736,4.592920643,0.32397703,803,155.673,6.675803989,0.198666483,194200,36531.264,12.17461697,0.17682798,341,35.5824,5.834967121,0.107413614,41.844,10.808154,3.780805357,0.327713802,301,59.304,5.713626281,0.220736524,309.41,59.496738,5.741989894,0.211570924,54.56,14.2818858,4.043257483,0.331665549,510,96.369,6.255824743,0.220920933,106720,20519.184,11.58248584,0.208604153,344,14.826,5.840492558,0.046637827,1.968619247,0.298265593,0.642882179,0.217057626,1.882949018,0.253489235,0.597658418,0.197650697
215,M17,IE6,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,2,120,TGFB3+ctrl,Hoechst,Smad23,CTNNB1,0.587822014,502,89.099,22.120392,4.476575723,0.242697734,500,64.12245,6.227727416,0.122779392,496.26,65.812614,6.219334131,0.119477586,108.855,26.627496,4.681790762,0.239019072,764.5,122.3145,6.64052631,0.153469741,174275,25018.875,12.070101,0.121978395,346,34.0998,5.850764001,0.103354163,47.7875,7.6583703,3.849681398,0.138386459,28.25,12.23145,3.406342305,0.390578449,57.2495,14.1766212,4.055303826,0.210445696,62.065,5.8310658,4.117634664,0.08916991,256,1.4826,5.541948405,0.050550264,19722,5104.5918,9.902053814,0.223365559,344,14.826,5.846749509,0.045004879,17.51742885,9.587659622,2.821385111,0.443032683,8.595989435,2.85926222,2.164030305,0.285695822,171.955,50.393574,5.146983685,0.294628445,752,168.2751,6.627551922,0.225008389,726.33,159.335022,6.590805033,0.21818733,209.875,60.697644,5.348215,0.291764531,1160.5,269.8332,7.057295266,0.230879076,254235,61261.032,12.4415706,0.239188512,346,34.0998,5.850764001,0.103354163,49.2205,11.0312853,3.906424797,0.239588001,94,17.7912,4.561001741,0.210394329,116.425,19.49619,4.784388119,0.186434733,72.07,16.0825035,4.279016192,0.228946314,468,105.2646,6.164716303,0.23138832,40447.5,7291.4268,10.63123059,0.192774017,344,14.826,5.846840699,0.045021482,7.970406504,1.539983071,2.066550181,0.203435323,6.144271798,1.097830146,1.806416914,0.186930878,82.899,24.4680891,4.352644413,0.380609229,570.5,104.89395,6.333488296,0.201780526,559.705,100.905756,6.319407769,0.195547495,102.245,30.3547524,4.559429747,0.375326238,799,159.3795,6.662295098,0.223732719,192125,33729.15,12.17017572,0.188244621,346,34.0998,5.850764001,0.103354163,41.4195,11.3159445,3.764980672,0.341458288,302.5,63.7518,5.730113362,0.223487401,309.65,64.159515,5.754218514,0.218684514,53.973,14.0157591,4.029829927,0.347574689,504,105.2646,6.252822007,0.23802558,107090,21694.8858,11.60106809,0.219191773,344,14.826,5.846846498,0.045020493,1.936968401,0.296691027,0.603374935,0.233986902,1.857186571,0.268930928,0.565189255,0.219108249
